  
       XFOIL         Version 6.97
  
 Calculated polar for: 000118                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500  -0.1214   0.01681   0.00996  -0.0118   0.7860   0.3432
   3.000  -0.0563   0.01577   0.00835  -0.0110   0.6194   0.3489
   3.500  -0.1221   0.01822   0.00927   0.0124   0.2994   0.3508
   4.000  -0.1329   0.02046   0.01044   0.0240   0.0545   0.3548
   4.500  -0.1014   0.02115   0.01106   0.0287   0.0430   0.3606
   5.000  -0.0703   0.02186   0.01190   0.0333   0.0376   0.3659
   5.500  -0.0389   0.02272   0.01276   0.0377   0.0334   0.3719
   6.000  -0.0041   0.02358   0.01360   0.0414   0.0304   0.3779
   7.000   0.0907   0.02572   0.01584   0.0453   0.0265   0.3921
   7.500   0.1545   0.02704   0.01723   0.0444   0.0241   0.3998
   8.000   0.2199   0.02852   0.01896   0.0438   0.0228   0.4087
   8.500   0.3010   0.03127   0.02206   0.0406   0.0225   0.4183
   9.000   0.3758   0.03554   0.02681   0.0380   0.0237   0.4273
