  
       XFOIL         Version 6.97
  
 Calculated polar for: 000112                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.1488   0.02923   0.02018   0.0367   0.2181   0.4135
   2.500  -0.1047   0.02928   0.02024   0.0376   0.2131   0.4165
   3.000  -0.0599   0.02932   0.02009   0.0383   0.2081   0.4205
   3.500  -0.0075   0.02931   0.02000   0.0380   0.2038   0.4236
   4.000   0.0394   0.02964   0.02045   0.0385   0.1992   0.4263
   5.000   0.1463   0.03039   0.02110   0.0378   0.1918   0.4329
   5.500   0.1914   0.03077   0.02144   0.0383   0.1884   0.4365
   6.000   0.2393   0.03107   0.02175   0.0385   0.1851   0.4399
   6.500   0.2968   0.03166   0.02231   0.0376   0.1820   0.4431
   7.000   0.3420   0.03246   0.02321   0.0381   0.1790   0.4469
   7.500   0.3819   0.03320   0.02398   0.0389   0.1760   0.4508
   8.000   0.4257   0.03382   0.02456   0.0393   0.1733   0.4544
   8.500   0.4758   0.03453   0.02529   0.0391   0.1709   0.4578
   9.000   0.5267   0.03571   0.02653   0.0387   0.1685   0.4618
   9.500   0.5564   0.03702   0.02795   0.0403   0.1664   0.4662
  10.000   0.5854   0.03834   0.02934   0.0417   0.1638   0.4699
  10.500   0.6183   0.03956   0.03070   0.0427   0.1617   0.4732
  11.000   0.6583   0.04074   0.03188   0.0430   0.1597   0.4772
  11.500   0.7100   0.04232   0.03337   0.0422   0.1576   0.4822
  12.000   0.7159   0.04480   0.03609   0.0448   0.1562   0.4859
  12.500   0.7193   0.04792   0.03952   0.0469   0.1544   0.4892
  13.000   0.7219   0.05141   0.04325   0.0486   0.1527   0.4927
  13.500   0.7216   0.05541   0.04742   0.0497   0.1510   0.4965
  14.000   0.7222   0.05966   0.05176   0.0501   0.1495   0.5001
  14.500   0.7418   0.06258   0.05479   0.0499   0.1480   0.5041
  15.000   0.7468   0.06743   0.05975   0.0496   0.1462   0.5080
