  
       XFOIL         Version 6.97
  
 Calculated polar for: 000310                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -1.0486   0.09936   0.09077   0.0985   0.4602   0.2745
   3.500  -1.0046   0.10017   0.09165   0.0977   0.4571   0.2763
   4.000  -0.9466   0.10026   0.09176   0.0959   0.4552   0.2786
   4.500  -0.8831   0.10012   0.09157   0.0936   0.4540   0.2814
   6.000  -0.8682   0.10870   0.09988   0.1025   0.4296   0.2872
   6.500  -0.8164   0.10975   0.10102   0.0995   0.4260   0.2898
   7.000  -0.7538   0.10981   0.10114   0.0966   0.4240   0.2923
   7.500  -0.6879   0.10978   0.10109   0.0934   0.4228   0.2954
   9.000  -0.5804   0.11553   0.10674   0.0902   0.4073   0.3038
  10.500  -0.5387   0.12611   0.11747   0.0919   0.3812   0.3104
  11.000  -0.4795   0.12656   0.11784   0.0885   0.3787   0.3140
  11.500  -0.4067   0.12705   0.11834   0.0825   0.3772   0.3178
  12.000  -0.3423   0.12738   0.11877   0.0784   0.3762   0.3214
  13.500  -0.2147   0.13423   0.12566   0.0693   0.3608   0.3323
  15.000  -0.1530   0.14631   0.13796   0.0646   0.3336   0.3419
