  
       XFOIL         Version 6.97
  
 Calculated polar for: 000081                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.2716   0.05127   0.04466  -0.1250   0.7766   0.0938
   4.000   0.3355   0.04987   0.04307  -0.1174   0.7543   0.1026
   4.500   0.4048   0.04971   0.04289  -0.1191   0.7525   0.1112
   5.000   0.4756   0.04950   0.04273  -0.1211   0.7509   0.1220
   5.500   0.4805   0.04935   0.04261  -0.1133   0.7306   0.1275
   6.000   0.5488   0.04854   0.04188  -0.1147   0.7284   0.1403
   6.500   0.6186   0.04774   0.04119  -0.1163   0.7264   0.1573
   7.500   0.6989   0.04721   0.04092  -0.1109   0.7040   0.1930
   8.000   0.7709   0.04526   0.03919  -0.1121   0.6992   0.2297
   9.500   1.1281   0.03967   0.03385  -0.1427   0.4473   1.0000
  10.000   1.0769   0.04598   0.03883  -0.1280   0.2327   1.0000
  10.500   1.0535   0.05073   0.04224  -0.1179   0.0248   1.0000
  11.000   1.0812   0.05261   0.04424  -0.1143   0.0205   1.0000
  11.500   1.1060   0.05473   0.04645  -0.1105   0.0190   1.0000
  12.000   1.1274   0.05714   0.04893  -0.1065   0.0181   1.0000
  12.500   1.1464   0.05973   0.05160  -0.1024   0.0175   1.0000
  13.000   1.1614   0.06267   0.05464  -0.0980   0.0171   1.0000
  13.500   1.1759   0.06569   0.05775  -0.0937   0.0169   1.0000
  14.000   1.1929   0.06843   0.06057  -0.0898   0.0169   1.0000
  14.500   1.2129   0.07083   0.06310  -0.0862   0.0170   1.0000
  15.000   1.2363   0.07281   0.06518  -0.0827   0.0172   1.0000
