  
       XFOIL         Version 6.97
  
 Calculated polar for: 000090                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1948   0.01986   0.01292  -0.1827   0.5829   0.0776
   2.500   1.2547   0.01928   0.01206  -0.1832   0.5740   0.0840
   3.000   1.2561   0.01984   0.01273  -0.1743   0.5632   0.0880
   3.500   1.3109   0.01972   0.01242  -0.1739   0.5535   0.0970
   4.000   1.3170   0.02050   0.01335  -0.1665   0.5422   0.1053
   4.500   1.3536   0.02071   0.01347  -0.1637   0.5310   0.1160
   5.000   1.3710   0.02170   0.01454  -0.1585   0.5190   0.1276
   5.500   1.3993   0.02242   0.01525  -0.1549   0.5068   0.1465
   6.000   1.4142   0.02379   0.01672  -0.1500   0.4936   0.1689
   6.500   1.4484   0.02450   0.01748  -0.1476   0.4803   0.2324
