  
       XFOIL         Version 6.97
  
 Calculated polar for: 000248                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -0.3571   0.18458   0.18065  -0.0072   0.3449   0.2236
   4.000  -0.3938   0.15612   0.15012  -0.0894   0.3414   0.2579
   4.500  -0.3749   0.16072   0.15460  -0.0915   0.3393   0.2601
   5.000  -0.3360   0.16288   0.15684  -0.0931   0.3348   0.2625
   5.500  -0.2902   0.16491   0.15891  -0.0949   0.3329   0.2650
   7.000  -0.2191   0.17704   0.17078  -0.1003   0.3211   0.2724
   7.500  -0.1755   0.17915   0.17289  -0.1026   0.3187   0.2755
   8.000  -0.1283   0.18128   0.17507  -0.1044   0.3173   0.2785
   8.500  -0.0742   0.18383   0.17758  -0.1067   0.3164   0.2821
   9.000  -0.0190   0.18840   0.18197  -0.1094   0.3156   0.2864
   9.500  -0.0616   0.19341   0.18699  -0.1097   0.3051   0.2872
  10.000  -0.0169   0.19545   0.18911  -0.1118   0.3033   0.2908
  10.500   0.0341   0.19766   0.19135  -0.1139   0.3021   0.2946
  11.000   0.0929   0.20104   0.19462  -0.1165   0.3014   0.2995
  12.000   0.0949   0.20935   0.20295  -0.1195   0.2894   0.3043
  12.500   0.1443   0.21112   0.20475  -0.1216   0.2880   0.3079
  13.000   0.1935   0.21422   0.20779  -0.1239   0.2873   0.3127
  13.500   0.1681   0.22068   0.21427  -0.1253   0.2779   0.3141
  14.000   0.2063   0.22286   0.21643  -0.1276   0.2757   0.3186
  14.500   0.2466   0.22505   0.21867  -0.1297   0.2745   0.3224
  15.000   0.2927   0.22750   0.22106  -0.1319   0.2735   0.3279
