000011
 1.000000    -0.000000
 0.975000    0.014943
 0.950000    0.029269
 0.925000    0.042976
 0.900001    0.056063
 0.875003    0.068533
 0.850006    0.080385
 0.825013    0.091623
 0.800026    0.102248
 0.775047    0.112265
 0.750080    0.121677
 0.725129    0.130487
 0.700199    0.138701
 0.675297    0.146321
 0.650430    0.153354
 0.625608    0.159802
 0.600839    0.165671
 0.576136    0.170964
 0.551512    0.175686
 0.526981    0.179839
 0.502560    0.183427
 0.478267    0.186453
 0.454123    0.188917
 0.430149    0.190820
 0.406370    0.192165
 0.382813    0.192949
 0.359505    0.193170
 0.336479    0.192828
 0.313768    0.191916
 0.291409    0.190432
 0.269440    0.188367
 0.247903    0.185715
 0.226844    0.182466
 0.206308    0.178608
 0.186348    0.174131
 0.167017    0.169018
 0.148373    0.163255
 0.130475    0.156822
 0.113388    0.149700
 0.097179    0.141867
 0.081920    0.133298
 0.067685    0.123966
 0.054553    0.113842
 0.042607    0.102895
 0.031933    0.091090
 0.022623    0.078391
 0.014770    0.064758
 0.008476    0.050149
 0.003843    0.034519
 0.000980    0.017820
 0.000000    0.000000
 0.000980    -0.007036
 0.003843    -0.013851
 0.008476    -0.020328
 0.014770    -0.026367
 0.022623    -0.031887
 0.031933    -0.036822
 0.042607    -0.041123
 0.054553    -0.044752
 0.067685    -0.047690
 0.081920    -0.049926
 0.097179    -0.051462
 0.113388    -0.052312
 0.130475    -0.052499
 0.148373    -0.052055
 0.167017    -0.051019
 0.186348    -0.049439
 0.206308    -0.047367
 0.226844    -0.044862
 0.247903    -0.041985
 0.269440    -0.038803
 0.291409    -0.035383
 0.313768    -0.031794
 0.336479    -0.028107
 0.359505    -0.024390
 0.382813    -0.020713
 0.406370    -0.017139
 0.430149    -0.013732
 0.454123    -0.010549
 0.478267    -0.007644
 0.502560    -0.005063
 0.526981    -0.002846
 0.551512    -0.001026
 0.576136    0.000376
 0.600839    0.001345
 0.625608    0.001880
 0.650430    0.001990
 0.675297    0.001697
 0.700199    0.001036
 0.725129    0.000058
 0.750080    -0.001173
 0.775047    -0.002573
 0.800026    -0.004045
 0.825013    -0.005469
 0.850006    -0.006711
 0.875003    -0.007612
 0.900001    -0.007995
 0.925000    -0.007661
 0.950000    -0.006385
 0.975000    -0.003922
 1.000000    0.000000
