  
       XFOIL         Version 6.97
  
 Calculated polar for: 000214                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.2188   0.03340   0.02577   0.0562   0.8078   0.5513
   3.000  -0.0961   0.03235   0.02496   0.0513   0.7905   0.5767
   4.000   0.0550   0.03049   0.02354   0.0411   0.7814   0.6142
   5.500   0.3918   0.03309   0.02815   0.0012   0.7570   0.9260
   7.500   0.8602   0.03058   0.02523  -0.0520   0.5583   0.9816
   8.000   0.9426   0.03239   0.02660  -0.0611   0.4612   1.0001
   8.500   0.9492   0.03400   0.02795  -0.0529   0.3992   1.0001
   9.000   0.9465   0.03626   0.02973  -0.0434   0.3023   1.0001
   9.500   0.9176   0.04041   0.03253  -0.0305   0.0902   1.0001
  10.000   0.9254   0.04271   0.03465  -0.0237   0.0608   1.0001
  10.500   0.9383   0.04475   0.03674  -0.0179   0.0505   1.0001
  11.000   0.9480   0.04709   0.03915  -0.0118   0.0444   1.0001
  11.500   0.9527   0.04989   0.04202  -0.0054   0.0404   1.0001
  12.000   0.9631   0.05239   0.04465   0.0000   0.0372   1.0001
  12.500   0.9681   0.05539   0.04769   0.0057   0.0348   1.0001
  13.000   0.9820   0.05783   0.05030   0.0101   0.0323   1.0001
  13.500   0.9953   0.06040   0.05292   0.0142   0.0305   1.0001
  14.000   1.0149   0.06263   0.05527   0.0176   0.0289   1.0001
  14.500   1.0338   0.06499   0.05783   0.0209   0.0273   1.0001
  15.000   1.0473   0.06773   0.06069   0.0242   0.0256   1.0001
