  
       XFOIL         Version 6.97
  
 Calculated polar for: 000037                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6548   0.05699   0.05274  -0.1492   0.6264   0.1074
   3.000   1.3545   0.02885   0.02226  -0.3089   0.6137   0.1469
   3.500   1.4242   0.02861   0.02183  -0.3117   0.6039   0.1568
   4.000   1.4501   0.03020   0.02339  -0.3075   0.5921   0.1647
   4.500   1.4986   0.03080   0.02393  -0.3068   0.5822   0.1757
   5.000   1.5455   0.03165   0.02465  -0.3058   0.5727   0.1862
   5.500   1.5691   0.03338   0.02647  -0.3014   0.5618   0.1966
   6.000   1.6384   0.03319   0.02609  -0.3038   0.5527   0.2129
   6.500   1.6450   0.03587   0.02893  -0.2969   0.5429   0.2231
   7.000   1.6840   0.03702   0.03006  -0.2948   0.5341   0.2368
   7.500   1.7325   0.03781   0.03078  -0.2942   0.5253   0.2541
   8.000   1.7419   0.04058   0.03368  -0.2881   0.5155   0.2669
   8.500   1.7850   0.04154   0.03461  -0.2867   0.5076   0.2843
   9.000   1.8205   0.04311   0.03626  -0.2844   0.4997   0.3028
   9.500   1.8334   0.04597   0.03923  -0.2792   0.4905   0.3180
  10.000   1.8745   0.04706   0.04026  -0.2776   0.4827   0.3390
  10.500   1.9002   0.04936   0.04266  -0.2743   0.4750   0.3584
  11.000   1.9120   0.05259   0.04606  -0.2696   0.4667   0.3755
  11.500   1.9478   0.05407   0.04753  -0.2676   0.4592   0.3990
  12.000   1.9731   0.05657   0.05016  -0.2646   0.4515   0.4204
  12.500   1.9745   0.06091   0.05470  -0.2593   0.4432   0.4392
  13.000   2.0044   0.06293   0.05675  -0.2569   0.4363   0.4644
  13.500   2.0416   0.06450   0.05834  -0.2555   0.4290   0.4942
  14.000   2.0207   0.07119   0.06531  -0.2489   0.4200   0.5113
  14.500   2.0461   0.07361   0.06780  -0.2465   0.4133   0.5429
  15.000   2.1089   0.07261   0.06678  -0.2472   0.4071   0.5910
