  
       XFOIL         Version 6.97
  
 Calculated polar for: 000070                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.2134   0.02790   0.02040  -0.2039   0.3944   0.1066
   3.500   1.2580   0.02865   0.02084  -0.2022   0.3840   0.1130
   4.000   1.2975   0.02915   0.02134  -0.2001   0.3753   0.1201
   4.500   1.3332   0.03009   0.02215  -0.1973   0.3661   0.1268
   5.000   1.3772   0.03084   0.02271  -0.1958   0.3575   0.1348
   5.500   1.4087   0.03204   0.02399  -0.1925   0.3503   0.1434
   6.000   1.4436   0.03317   0.02505  -0.1898   0.3426   0.1536
   6.500   1.4824   0.03438   0.02616  -0.1877   0.3345   0.1646
   7.000   1.5076   0.03596   0.02786  -0.1841   0.3277   0.1751
   7.500   1.5376   0.03752   0.02938  -0.1812   0.3210   0.1888
   8.000   1.5794   0.03878   0.03052  -0.1798   0.3132   0.2051
   8.500   1.5992   0.04088   0.03283  -0.1760   0.3084   0.2195
   9.000   1.6235   0.04292   0.03499  -0.1730   0.3025   0.2371
   9.500   1.6475   0.04507   0.03713  -0.1701   0.2962   0.2562
  10.000   1.6794   0.04696   0.03903  -0.1682   0.2896   0.2790
  10.500   1.6934   0.04991   0.04217  -0.1648   0.2849   0.3013
  11.000   1.7117   0.05269   0.04507  -0.1621   0.2796   0.3264
  11.500   1.7329   0.05547   0.04788  -0.1599   0.2743   0.3577
  12.000   1.7677   0.05754   0.05001  -0.1589   0.2684   0.3990
  12.500   1.7714   0.06193   0.05469  -0.1561   0.2645   0.4394
  13.000   1.7786   0.06621   0.05923  -0.1540   0.2594   0.5052
