  
       XFOIL         Version 6.97
  
 Calculated polar for: 000280                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.500   1.1633   0.14857   0.14099  -0.0718   0.2045   0.3029
   4.000   1.1623   0.14958   0.14225  -0.0661   0.2031   0.3038
   4.500   1.1514   0.15090   0.14380  -0.0602   0.2017   0.3048
   5.000   1.1332   0.15280   0.14590  -0.0534   0.1998   0.3068
   5.500   1.1130   0.15451   0.14781  -0.0474   0.1989   0.3098
   6.500   0.9880   0.15605   0.14974  -0.0319   0.1978   0.3173
   7.000   0.9834   0.15765   0.15147  -0.0277   0.1965   0.3181
   7.500   0.9645   0.16011   0.15407  -0.0230   0.1956   0.3190
   8.000   0.9582   0.16223   0.15625  -0.0199   0.1942   0.3208
   8.500   0.8463   0.17355   0.16812  -0.0098   0.1933   0.3215
