  
       XFOIL         Version 6.97
  
 Calculated polar for: 000096                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.2615   0.01697   0.01064   0.0342   0.4288   0.8554
   4.000   0.4182   0.02040   0.01380   0.0350   0.3673   0.8803
   4.500   0.4802   0.02166   0.01498   0.0331   0.3495   0.8850
   5.000   0.4976   0.02256   0.01574   0.0394   0.3356   0.9015
   5.500   0.5610   0.02377   0.01693   0.0367   0.3191   0.9048
   6.000   0.6197   0.02493   0.01804   0.0348   0.3048   0.9099
   6.500   0.6334   0.02605   0.01907   0.0411   0.2940   0.9261
   7.000   0.6964   0.02712   0.02016   0.0379   0.2814   0.9293
   7.500   0.7515   0.02838   0.02128   0.0358   0.2683   0.9342
   8.000   0.7869   0.02965   0.02263   0.0373   0.2593   0.9444
   8.500   0.8208   0.03094   0.02381   0.0388   0.2496   0.9532
   9.000   0.8758   0.03208   0.02504   0.0360   0.2408   0.9575
   9.500   0.9176   0.03351   0.02645   0.0352   0.2323   0.9645
  10.000   0.9384   0.03556   0.02845   0.0387   0.2246   0.9763
  10.500   0.9892   0.03674   0.02974   0.0352   0.2169   0.9800
  11.000   1.0349   0.03824   0.03119   0.0327   0.2094   0.9859
  11.500   1.0773   0.03984   0.03284   0.0310   0.2030   0.9926
  12.000   1.1263   0.04202   0.03513   0.0270   0.1967   0.9999
  12.500   1.1304   0.04405   0.03718   0.0312   0.1919   1.0000
  13.000   1.1438   0.04563   0.03865   0.0348   0.1857   1.0000
  13.500   1.1402   0.04840   0.04162   0.0389   0.1825   1.0000
  14.000   1.1397   0.05120   0.04454   0.0424   0.1783   1.0000
  14.500   1.1407   0.05406   0.04747   0.0455   0.1744   1.0000
  15.000   1.1456   0.05674   0.05013   0.0482   0.1703   1.0000
