  
       XFOIL         Version 6.97
  
 Calculated polar for: 000020                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.500   0.7733   0.02738   0.02106  -0.0468   0.5349   0.0452
   4.000   0.8080   0.02659   0.02003  -0.0431   0.5230   0.0589
   5.500   1.1711   0.02310   0.01515  -0.0852   0.4796   0.0839
   6.000   1.1920   0.02413   0.01634  -0.0806   0.4668   0.1288
   6.500   1.4126   0.02689   0.02024  -0.1180   0.4471   1.0000
   7.000   1.4303   0.02828   0.02150  -0.1130   0.4341   1.0000
   7.500   1.4485   0.02978   0.02296  -0.1083   0.4224   1.0000
   8.000   1.4670   0.03131   0.02439  -0.1039   0.4105   1.0000
   8.500   1.4833   0.03306   0.02612  -0.0994   0.3990   1.0000
   9.000   1.4988   0.03490   0.02791  -0.0950   0.3872   1.0000
   9.500   1.5162   0.03673   0.02974  -0.0911   0.3768   1.0000
  10.000   1.5291   0.03889   0.03188  -0.0869   0.3659   1.0000
  10.500   1.5458   0.04088   0.03382  -0.0833   0.3553   1.0000
  11.000   1.5543   0.04354   0.03654  -0.0792   0.3449   1.0000
  11.500   1.5758   0.04525   0.03819  -0.0764   0.3348   1.0000
  12.000   1.5792   0.04850   0.04160  -0.0724   0.3259   1.0000
  12.500   1.5937   0.05080   0.04382  -0.0694   0.3160   1.0000
  13.000   1.5997   0.05402   0.04714  -0.0661   0.3071   1.0000
  13.500   1.6073   0.05713   0.05031  -0.0631   0.2983   1.0000
  14.000   1.6249   0.05931   0.05242  -0.0608   0.2896   1.0000
  14.500   1.6215   0.06368   0.05704  -0.0577   0.2818   1.0000
  15.000   1.6289   0.06694   0.06029  -0.0554   0.2732   1.0000
