  
       XFOIL         Version 6.97
  
 Calculated polar for: 000165                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500  -0.2447   0.03352   0.02410   0.1678   0.2870   0.5862
   3.000  -0.2496   0.03357   0.02415   0.1766   0.2826   0.5905
   3.500  -0.2881   0.03340   0.02384   0.1925   0.2791   0.5948
   4.000  -0.2222   0.03376   0.02421   0.1872   0.2732   0.5987
   4.500  -0.2099   0.03419   0.02472   0.1922   0.2686   0.6028
   5.000  -0.2081   0.03446   0.02495   0.1994   0.2644   0.6073
   5.500  -0.1824   0.03465   0.02504   0.2020   0.2603   0.6115
   6.000  -0.1428   0.03518   0.02567   0.2015   0.2562   0.6158
   6.500  -0.1303   0.03583   0.02638   0.2058   0.2524   0.6208
   7.000  -0.1151   0.03626   0.02675   0.2099   0.2489   0.6259
   7.500  -0.0549   0.03653   0.02699   0.2059   0.2448   0.6307
   8.000  -0.0527   0.03777   0.02839   0.2107   0.2416   0.6357
   8.500  -0.0426   0.03875   0.02940   0.2145   0.2382   0.6410
   9.000  -0.0088   0.03965   0.03040   0.2138   0.2349   0.6463
   9.500   0.0325   0.03998   0.03062   0.2132   0.2319   0.6529
  10.000   0.0408   0.04172   0.03257   0.2157   0.2292   0.6584
  10.500   0.0444   0.04374   0.03479   0.2185   0.2262   0.6641
  11.000   0.0543   0.04535   0.03642   0.2207   0.2231   0.6706
  11.500   0.0910   0.04629   0.03744   0.2191   0.2203   0.6772
  12.000   0.1158   0.04759   0.03872   0.2195   0.2177   0.6851
  12.500   0.0875   0.05200   0.04353   0.2235   0.2151   0.6914
  13.000   0.0517   0.05707   0.04882   0.2278   0.2121   0.6986
  13.500   0.0428   0.06125   0.05325   0.2287   0.2093   0.7057
  14.000   0.0697   0.06276   0.05475   0.2277   0.2071   0.7150
