  
       XFOIL         Version 6.97
  
 Calculated polar for: 000243                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.0816   0.01687   0.00943   0.0599   0.6404   0.5526
   2.500  -0.0319   0.01684   0.00951   0.0600   0.6300   0.5568
   3.000   0.0158   0.01675   0.00939   0.0605   0.6213   0.5616
   3.500   0.0704   0.01658   0.00932   0.0598   0.6110   0.5661
   4.000   0.1218   0.01659   0.00951   0.0596   0.6002   0.5704
   4.500   0.1722   0.01655   0.00950   0.0597   0.5902   0.5753
   5.000   0.2241   0.01637   0.00933   0.0597   0.5786   0.5800
   5.500   0.2730   0.01618   0.00931   0.0603   0.5607   0.5843
   6.000   0.3149   0.01601   0.00924   0.0622   0.5389   0.5899
   6.500   0.3569   0.01587   0.00912   0.0641   0.5192   0.5950
   7.000   0.3994   0.01585   0.00925   0.0658   0.4971   0.5997
   7.500   0.4350   0.01593   0.00942   0.0686   0.4735   0.6052
   8.000   0.4605   0.01606   0.00956   0.0732   0.4429   0.6107
   8.500   0.4721   0.01644   0.00996   0.0800   0.4058   0.6157
   9.000   0.4825   0.01755   0.01095   0.0856   0.3536   0.6219
   9.500   0.4793   0.01966   0.01278   0.0915   0.2819   0.6270
  10.000   0.4645   0.02294   0.01569   0.0973   0.1995   0.6321
  10.500   0.4575   0.02636   0.01877   0.1011   0.1404   0.6380
  11.000   0.4607   0.02944   0.02175   0.1036   0.1079   0.6438
  11.500   0.4701   0.03242   0.02470   0.1053   0.0895   0.6504
  12.000   0.4813   0.03546   0.02772   0.1064   0.0782   0.6569
  12.500   0.4952   0.03844   0.03076   0.1072   0.0693   0.6638
  13.000   0.5134   0.04126   0.03364   0.1076   0.0625   0.6713
  13.500   0.5334   0.04399   0.03652   0.1078   0.0569   0.6788
  14.000   0.5526   0.04679   0.03939   0.1080   0.0525   0.6867
  14.500   0.5745   0.04951   0.04222   0.1079   0.0490   0.6951
  15.000   0.5963   0.05220   0.04507   0.1080   0.0456   0.7040
