  
       XFOIL         Version 6.97
  
 Calculated polar for: 000040                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3471   0.02561   0.01794  -0.0790   0.6079   0.1644
   2.500   0.4391   0.02414   0.01641  -0.0841   0.6030   0.1751
   3.000   0.4262   0.02595   0.01826  -0.0740   0.5874   0.1801
   3.500   0.5033   0.02504   0.01727  -0.0769   0.5805   0.1917
   4.000   0.5246   0.02610   0.01837  -0.0722   0.5678   0.1998
   4.500   0.5789   0.02616   0.01840  -0.0723   0.5579   0.2115
   5.000   0.6394   0.02613   0.01830  -0.0732   0.5484   0.2258
   5.500   0.6685   0.02741   0.01971  -0.0707   0.5353   0.2391
   6.000   0.7592   0.02671   0.01894  -0.0764   0.5266   0.2603
   6.500   0.7724   0.02914   0.02152  -0.0726   0.5120   0.2747
   7.000   0.8682   0.02846   0.02079  -0.0794   0.5027   0.3050
   7.500   0.8931   0.03138   0.02393  -0.0787   0.4882   0.3263
   8.000   0.9841   0.03131   0.02385  -0.0856   0.4778   0.3686
   8.500   1.0003   0.03425   0.02704  -0.0831   0.4642   0.4006
   9.000   1.0695   0.03442   0.02732  -0.0864   0.4532   0.4708
   9.500   1.0944   0.03726   0.03089  -0.0857   0.4406   0.6433
