  
       XFOIL         Version 6.97
  
 Calculated polar for: 000085                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0009   0.01477   0.00771  -0.1151   0.4453   1.0000
   2.500   1.0420   0.01504   0.00789  -0.1128   0.4394   1.0000
   3.000   1.0844   0.01542   0.00813  -0.1107   0.4338   1.0000
   3.500   1.1257   0.01601   0.00867  -0.1086   0.4283   1.0000
   4.000   1.1615   0.01639   0.00911  -0.1053   0.4231   1.0000
   4.500   1.1986   0.01674   0.00943  -0.1023   0.4171   1.0000
   5.000   1.2372   0.01715   0.00976  -0.0996   0.4118   1.0000
   5.500   1.2743   0.01773   0.01030  -0.0968   0.4046   1.0000
   6.000   1.2664   0.01721   0.00957  -0.0847   0.3821   1.0000
   6.500   1.2627   0.01741   0.00981  -0.0741   0.3670   1.0000
   7.000   1.2760   0.01812   0.01045  -0.0675   0.3568   1.0000
   7.500   1.2902   0.01900   0.01135  -0.0617   0.3447   1.0000
   8.000   1.3156   0.01996   0.01242  -0.0581   0.3424   1.0000
   8.500   1.3222   0.02163   0.01409  -0.0527   0.3265   1.0000
   9.000   1.3249   0.02403   0.01645  -0.0479   0.3115   1.0000
   9.500   1.3354   0.02648   0.01899  -0.0447   0.2990   1.0000
  10.000   1.3324   0.03014   0.02269  -0.0412   0.2809   1.0000
  10.500   1.2874   0.03761   0.03000  -0.0367   0.2414   1.0000
  11.000   1.2511   0.04520   0.03752  -0.0337   0.2101   1.0000
  11.500   1.1984   0.05522   0.04742  -0.0315   0.1715   1.0000
  12.000   1.1466   0.06606   0.05815  -0.0303   0.1310   1.0000
  12.500   1.1036   0.07665   0.06867  -0.0300   0.0918   1.0000
  13.000   1.0565   0.08846   0.08037  -0.0303   0.0364   1.0000
  13.500   1.0434   0.09638   0.08831  -0.0309   0.0076   1.0000
  14.000   1.0497   0.10180   0.09385  -0.0314   0.0063   1.0000
  14.500   1.0535   0.10766   0.09988  -0.0320   0.0059   1.0000
  15.000   1.0591   0.11324   0.10564  -0.0328   0.0059   1.0000
