  
       XFOIL         Version 6.97
  
 Calculated polar for: 000059                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2723   0.02070   0.01351  -0.1983   0.4558   0.6323
   2.500   1.3053   0.02156   0.01440  -0.1953   0.4506   0.6528
   3.000   1.3268   0.02239   0.01534  -0.1905   0.4449   0.6707
   3.500   1.3566   0.02316   0.01612  -0.1873   0.4391   0.6876
   4.000   1.3974   0.02391   0.01678  -0.1858   0.4338   0.7054
   4.500   1.4405   0.02496   0.01779  -0.1850   0.4283   0.7232
   5.000   1.4504   0.02639   0.01940  -0.1796   0.4237   0.7387
   5.500   1.4703   0.02777   0.02085  -0.1759   0.4182   0.7555
   6.000   1.4970   0.02898   0.02206  -0.1732   0.4128   0.7736
   6.500   1.5477   0.02972   0.02268  -0.1736   0.4069   0.7922
   7.000   1.5506   0.03209   0.02527  -0.1687   0.4026   0.8111
   7.500   1.5506   0.03482   0.02819  -0.1639   0.3974   0.8333
   8.000   1.5646   0.03702   0.03049  -0.1609   0.3923   0.8622
   8.500   1.5886   0.03835   0.03192  -0.1588   0.3874   1.0000
   9.000   1.6374   0.03980   0.03324  -0.1601   0.3816   1.0000
   9.500   1.5966   0.04652   0.04026  -0.1544   0.3759   1.0000
  10.000   1.5895   0.05168   0.04553  -0.1520   0.3697   1.0000
  10.500   1.6185   0.05403   0.04783  -0.1518   0.3651   1.0000
  11.000   1.6687   0.05480   0.04850  -0.1528   0.3606   1.0000
  11.500   1.4641   0.08194   0.07638  -0.1454   0.3437   1.0000
  12.000   1.5217   0.08117   0.07553  -0.1463   0.3413   1.0000
  12.500   1.5801   0.08038   0.07462  -0.1471   0.3387   1.0000
  14.500   1.1129   0.17925   0.17465  -0.1608   0.2547   1.0000
  15.000   1.1462   0.18076   0.17613  -0.1616   0.2525   1.0000
