  
       XFOIL         Version 6.97
  
 Calculated polar for: 000049                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0847   0.02030   0.01219  -0.1241   0.4675   0.0205
   2.500   1.1283   0.02010   0.01189  -0.1223   0.4629   0.0200
   3.000   1.1754   0.02014   0.01169  -0.1211   0.4584   0.0228
   3.500   1.2725   0.01948   0.01273  -0.1311   0.4526   1.0000
   4.000   1.2948   0.02039   0.01367  -0.1268   0.4486   1.0000
   4.500   1.3065   0.02141   0.01470  -0.1208   0.4439   1.0000
   5.000   1.3302   0.02237   0.01561  -0.1172   0.4394   1.0000
   5.500   1.3667   0.02311   0.01625  -0.1156   0.4352   1.0000
   6.000   1.4174   0.02401   0.01699  -0.1158   0.4297   1.0000
   6.500   1.3860   0.02750   0.02074  -0.1081   0.4247   1.0000
   7.000   1.3745   0.03128   0.02466  -0.1037   0.4184   1.0000
   7.500   1.4006   0.03297   0.02631  -0.1022   0.4138   1.0000
   9.000   1.2951   0.05482   0.04859  -0.0911   0.3877   1.0000
   9.500   1.3580   0.05328   0.04696  -0.0913   0.3862   1.0000
  11.500   0.9620   0.12874   0.12324  -0.0852   0.3086   1.0000
  12.000   1.0406   0.12278   0.11716  -0.0838   0.3129   1.0000
  12.500   0.9891   0.13760   0.13211  -0.0855   0.2965   1.0000
  13.000   1.0257   0.13813   0.13263  -0.0851   0.2946   1.0000
  13.500   1.0609   0.13887   0.13334  -0.0847   0.2930   1.0000
  14.000   0.9994   0.15616   0.15079  -0.0878   0.2762   1.0000
  14.500   1.0351   0.15662   0.15124  -0.0876   0.2740   1.0000
  15.000   1.0707   0.15701   0.15168  -0.0873   0.2722   1.0000
