  
       XFOIL         Version 6.97
  
 Calculated polar for: 000247                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.0331   0.01934   0.00973   0.0426   0.2099   0.4635
   2.500   0.0883   0.01970   0.00996   0.0430   0.2042   0.4687
   3.000   0.1417   0.01970   0.01010   0.0438   0.1978   0.4730
   3.500   0.1995   0.02014   0.01051   0.0436   0.1926   0.4778
   4.000   0.2497   0.02041   0.01085   0.0451   0.1873   0.4831
   4.500   0.3033   0.02063   0.01105   0.0457   0.1826   0.4883
   5.500   0.4038   0.02148   0.01207   0.0484   0.1733   0.4994
   6.000   0.4604   0.02214   0.01270   0.0482   0.1692   0.5047
   6.500   0.5031   0.02253   0.01335   0.0511   0.1652   0.5108
   7.000   0.5493   0.02293   0.01378   0.0531   0.1613   0.5171
   7.500   0.6023   0.02371   0.01456   0.0535   0.1579   0.5229
   8.000   0.6407   0.02447   0.01558   0.0569   0.1548   0.5296
   8.500   0.6807   0.02506   0.01636   0.0599   0.1512   0.5361
   9.000   0.7248   0.02554   0.01684   0.0621   0.1482   0.5437
   9.500   0.7641   0.02672   0.01815   0.0647   0.1453   0.5507
  10.000   0.7880   0.02771   0.01946   0.0702   0.1426   0.5578
  10.500   0.8149   0.02865   0.02058   0.0749   0.1399   0.5657
  11.000   0.8505   0.02939   0.02137   0.0781   0.1376   0.5749
  11.500   0.8826   0.03091   0.02298   0.0812   0.1350   0.5837
  12.000   0.8857   0.03273   0.02518   0.0886   0.1329   0.5927
  12.500   0.8881   0.03488   0.02768   0.0949   0.1307   0.6019
  13.000   0.8931   0.03704   0.03008   0.1001   0.1287   0.6127
  13.500   0.9089   0.03886   0.03202   0.1036   0.1270   0.6256
  14.000   0.9276   0.04114   0.03441   0.1060   0.1252   0.6407
