  
       XFOIL         Version 6.97
  
 Calculated polar for: 000095                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.6484   0.01937   0.01431  -0.0945   0.7338   1.0000
   3.500   0.7452   0.01711   0.01175  -0.1015   0.6992   1.0000
   4.000   0.8225   0.01607   0.01018  -0.1055   0.6314   1.0000
   4.500   0.8622   0.01660   0.01028  -0.1029   0.5780   1.0000
   5.000   0.8975   0.01732   0.01076  -0.0996   0.5421   1.0000
   5.500   0.9346   0.01800   0.01130  -0.0967   0.5137   1.0000
   6.000   0.9726   0.01868   0.01185  -0.0941   0.4895   1.0000
   6.500   1.0119   0.01934   0.01242  -0.0918   0.4690   1.0000
   7.000   1.0507   0.02003   0.01302  -0.0895   0.4496   1.0000
   7.500   1.0900   0.02073   0.01372  -0.0873   0.4317   1.0000
   8.000   1.1119   0.02189   0.01482  -0.0821   0.4027   1.0000
   8.500   1.1257   0.02344   0.01617  -0.0758   0.3609   1.0000
   9.000   1.1517   0.02466   0.01732  -0.0718   0.3253   1.0000
   9.500   1.1736   0.02618   0.01870  -0.0674   0.2913   1.0000
  10.000   1.1869   0.02831   0.02050  -0.0620   0.2265   1.0000
  10.500   1.1907   0.03119   0.02292  -0.0557   0.1450   1.0000
  11.000   1.1546   0.03699   0.02791  -0.0454   0.0085   1.0000
  11.500   1.1734   0.03932   0.03042  -0.0418   0.0064   1.0000
  12.000   1.1896   0.04193   0.03332  -0.0382   0.0059   1.0000
  12.500   1.2013   0.04502   0.03670  -0.0346   0.0058   1.0000
  13.000   1.2073   0.04876   0.04075  -0.0309   0.0058   1.0000
  13.500   1.2061   0.05347   0.04579  -0.0275   0.0059   1.0000
  14.000   1.1977   0.05928   0.05194  -0.0246   0.0061   1.0000
  14.500   1.1835   0.06619   0.05917  -0.0227   0.0062   1.0000
  15.000   1.1631   0.07435   0.06764  -0.0219   0.0065   1.0000
