  
       XFOIL         Version 6.97
  
 Calculated polar for: 000008                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -0.2978   0.06546   0.05751   0.0073   0.5653   0.0879
   3.500  -0.2437   0.06640   0.05834   0.0049   0.5613   0.0917
   4.000  -0.1698   0.06681   0.05861  -0.0002   0.5588   0.0960
   4.500  -0.0586   0.06771   0.05951  -0.0141   0.5572   0.1027
   5.000   0.0234   0.06846   0.06027  -0.0210   0.5558   0.1107
   5.500   0.1104   0.06942   0.06131  -0.0295   0.5546   0.1204
   6.000   0.1734   0.07047   0.06236  -0.0324   0.5529   0.1289
   7.000   0.1894   0.07802   0.07012  -0.0277   0.5326   0.1413
   7.500   0.2479   0.07845   0.07063  -0.0297   0.5312   0.1552
   8.000   0.3039   0.07892   0.07118  -0.0311   0.5297   0.1733
   9.000   0.3083   0.08740   0.07989  -0.0248   0.5093   0.1990
   9.500   0.3599   0.08791   0.08061  -0.0258   0.5075   0.2416
