  
       XFOIL         Version 6.97
  
 Calculated polar for: 000206                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3726   0.03388   0.02370  -0.0353   0.2084   0.1858
   2.500   0.4303   0.03431   0.02413  -0.0355   0.2054   0.1906
   3.000   0.4654   0.03454   0.02454  -0.0311   0.2025   0.1947
   3.500   0.5022   0.03483   0.02503  -0.0272   0.1997   0.1990
   4.000   0.5310   0.03490   0.02512  -0.0219   0.1975   0.2036
   4.500   0.5639   0.03498   0.02520  -0.0175   0.1955   0.2084
   5.000   0.5972   0.03561   0.02591  -0.0136   0.1932   0.2144
   5.500   0.5964   0.03601   0.02651  -0.0036   0.1914   0.2187
   6.000   0.5867   0.03620   0.02696   0.0078   0.1896   0.2234
   6.500   0.5678   0.03637   0.02728   0.0205   0.1879   0.2278
   7.000   0.5326   0.03621   0.02717   0.0359   0.1865   0.2315
   7.500   0.5121   0.03602   0.02711   0.0480   0.1852   0.2367
   8.500   0.5618   0.03627   0.02732   0.0568   0.1817   0.2570
   9.000   0.5459   0.03808   0.02950   0.0665   0.1804   0.2671
   9.500   0.5022   0.04141   0.03329   0.0784   0.1783   0.2751
