  
       XFOIL         Version 6.97
  
 Calculated polar for: 000030                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5619   0.01527   0.00871  -0.0430   0.4400   0.9118
   2.500   0.6527   0.01606   0.00926  -0.0507   0.4294   0.9319
   3.000   0.7170   0.01675   0.00997  -0.0531   0.4208   0.9525
   3.500   0.7940   0.01748   0.01055  -0.0583   0.4110   0.9651
   4.000   0.8679   0.01829   0.01125  -0.0631   0.4025   0.9819
   4.500   0.9454   0.01890   0.01184  -0.0689   0.3941   0.9950
   5.000   1.0061   0.01941   0.01218  -0.0715   0.3856   1.0000
   5.500   1.0194   0.01977   0.01252  -0.0649   0.3794   1.0000
   6.000   1.0350   0.02024   0.01303  -0.0585   0.3733   1.0000
   6.500   1.0594   0.02078   0.01352  -0.0539   0.3671   1.0000
   7.000   1.1007   0.02143   0.01400  -0.0523   0.3599   1.0000
   7.500   1.1183   0.02224   0.01491  -0.0468   0.3547   1.0000
   8.000   1.1398   0.02307   0.01582  -0.0423   0.3483   1.0000
   8.500   1.1670   0.02393   0.01666  -0.0388   0.3424   1.0000
   9.000   1.2099   0.02481   0.01744  -0.0380   0.3356   1.0000
   9.500   1.2246   0.02609   0.01888  -0.0331   0.3311   1.0000
  10.000   1.2431   0.02741   0.02031  -0.0291   0.3253   1.0000
  10.500   1.2666   0.02863   0.02153  -0.0260   0.3194   1.0000
  11.000   1.3058   0.02973   0.02256  -0.0252   0.3129   1.0000
  11.500   1.3109   0.03187   0.02490  -0.0205   0.3087   1.0000
  12.000   1.3228   0.03398   0.02718  -0.0170   0.3034   1.0000
  12.500   1.3405   0.03590   0.02916  -0.0144   0.2982   1.0000
  13.000   1.3793   0.03699   0.03015  -0.0140   0.2914   1.0000
  13.500   1.3689   0.04074   0.03417  -0.0097   0.2873   1.0000
  14.000   1.3649   0.04455   0.03817  -0.0067   0.2822   1.0000
  14.500   1.3733   0.04767   0.04142  -0.0050   0.2770   1.0000
  15.000   1.3981   0.04962   0.04336  -0.0041   0.2719   1.0000
