  
       XFOIL         Version 6.97
  
 Calculated polar for: 000253                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.0674   0.03364   0.02397   0.0351   0.1833   0.2992
   2.500  -0.0169   0.03443   0.02462   0.0360   0.1812   0.3028
   3.000  -0.0027   0.03507   0.02555   0.0429   0.1798   0.3055
   3.500   0.0080   0.03606   0.02677   0.0502   0.1778   0.3082
   4.000   0.0219   0.03692   0.02773   0.0567   0.1757   0.3115
   4.500   0.0388   0.03769   0.02847   0.0626   0.1740   0.3149
   5.000   0.0607   0.03831   0.02914   0.0674   0.1725   0.3183
   5.500   0.0856   0.03915   0.03006   0.0716   0.1712   0.3218
   6.000   0.1136   0.04041   0.03130   0.0751   0.1699   0.3258
   6.500   0.0819   0.04371   0.03485   0.0849   0.1686   0.3282
