002028
 1.000000    -0.000000
 0.975000    0.029052
 0.950000    0.056223
 0.925000    0.081541
 0.900001    0.105038
 0.875003    0.126750
 0.850006    0.146716
 0.825013    0.164979
 0.800026    0.181585
 0.775047    0.196583
 0.750080    0.210022
 0.725129    0.221957
 0.700199    0.232442
 0.675297    0.241533
 0.650430    0.249286
 0.625608    0.255761
 0.600839    0.261015
 0.576136    0.265107
 0.551512    0.268094
 0.526981    0.270036
 0.502560    0.270989
 0.478267    0.271008
 0.454123    0.270149
 0.430149    0.268463
 0.406370    0.266002
 0.382813    0.262813
 0.359505    0.258941
 0.336479    0.254430
 0.313768    0.249318
 0.291409    0.243640
 0.269440    0.237427
 0.247903    0.230707
 0.226844    0.223502
 0.206308    0.215828
 0.186348    0.207699
 0.167017    0.199120
 0.148373    0.190092
 0.130475    0.180609
 0.113388    0.170659
 0.097179    0.160223
 0.081920    0.149274
 0.067685    0.137778
 0.054553    0.125694
 0.042607    0.112972
 0.031933    0.099554
 0.022623    0.085371
 0.014770    0.070349
 0.008476    0.054401
 0.003843    0.037433
 0.000980    0.019338
 0.000000    0.000000
 0.000980    -0.019088
 0.003843    -0.036371
 0.008476    -0.051879
 0.014770    -0.065650
 0.022623    -0.077723
 0.031933    -0.088144
 0.042607    -0.096963
 0.054553    -0.104232
 0.067685    -0.110009
 0.081920    -0.114355
 0.097179    -0.117334
 0.113388    -0.119012
 0.130475    -0.119459
 0.148373    -0.118749
 0.167017    -0.116955
 0.186348    -0.114156
 0.206308    -0.110429
 0.226844    -0.105857
 0.247903    -0.100520
 0.269440    -0.094502
 0.291409    -0.087889
 0.313768    -0.080765
 0.336479    -0.073215
 0.359505    -0.065328
 0.382813    -0.057187
 0.406370    -0.048881
 0.430149    -0.040495
 0.454123    -0.032114
 0.478267    -0.023823
 0.502560    -0.015706
 0.526981    -0.007844
 0.551512    -0.000319
 0.576136    0.006790
 0.600839    0.013405
 0.625608    0.019452
 0.650430    0.024858
 0.675297    0.029552
 0.700199    0.033468
 0.725129    0.036540
 0.750080    0.038707
 0.775047    0.039913
 0.800026    0.040103
 0.825013    0.039227
 0.850006    0.037240
 0.875003    0.034100
 0.900001    0.029771
 0.925000    0.024220
 0.950000    0.017422
 0.975000    0.009353
 1.000000    -0.000000
