  
       XFOIL         Version 6.99
  
 Calculated polar for: 003038                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.050 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   3.000  -0.3953   0.15840   0.12046  -0.0044   0.7408   0.3417  11.3732  74.2278
   3.500  -0.3804   0.15480   0.11504  -0.0045   0.7314   0.3648  11.7503  75.2255
   4.000  -0.3492   0.15495   0.10979  -0.0046   0.7262   0.3943  11.9568  76.4882
   4.500  -0.3635   0.14919   0.10607   0.0002   0.7208   0.4172  12.1768  77.4537
   6.000  -0.3515   0.14347   0.08942   0.0197   0.6990   0.5813  13.0474  84.2090
   7.500  -0.0615   0.13665   0.08041  -0.0442   0.6747   0.2702  14.0233  71.0347
   8.000  -0.0682   0.13068   0.08076  -0.0394   0.6627   0.2759  14.5101  71.2947
   8.500  -0.0198   0.13401   0.08075  -0.0406   0.6537   0.2885  14.8688  71.8677
   9.000   0.0294   0.14082   0.08354  -0.0429   0.6498   0.3102  15.0250  72.8397
   9.500   0.0316   0.13623   0.08615  -0.0405   0.6376   0.3238  15.5188  73.4404
  10.000   0.1023   0.14242   0.09167  -0.0472   0.6284   0.3559  15.8903  74.8432
  10.500   0.1575   0.14855   0.09976  -0.0537   0.6241   0.3986  16.0604  76.6706
  11.000   0.1971   0.14897   0.10832  -0.0590   0.6105   0.4463  16.6101  78.6740
  11.500   0.3736   0.16736   0.13273  -0.0907   0.6022   1.0000  16.9469 101.0000
  12.000   0.3772   0.16722   0.13918  -0.0898   0.5953   1.0000  17.2259 101.0000
  12.500   0.4096   0.17019   0.14397  -0.0908   0.5821   1.0000  17.7615 101.0000
  13.500   0.4549   0.17637   0.15600  -0.0921   0.5650   1.0000  18.4518 101.0000
  14.000   0.4968   0.18145   0.16049  -0.0939   0.5546   1.0000  18.8773 101.0000
  14.500   0.5158   0.18516   0.16734  -0.0946   0.5488   1.0000  19.1112 101.0000
  15.000   0.5320   0.18621   0.17393  -0.0949   0.5353   1.0000  19.6621 101.0000
