  
       XFOIL         Version 6.99
  
 Calculated polar for: 003036                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.050 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   2.500  -0.2271   0.06830   0.02941  -0.0079   0.9212   0.2309   4.1521  69.1936
   3.000  -0.1862   0.06786   0.02888  -0.0075   0.9077   0.2528   4.6960  70.2273
   3.500  -0.1054   0.07375   0.03122  -0.0144   0.9006   0.2904   4.9767  71.9534
   4.000  -0.0617   0.07163   0.03280  -0.0170   0.8906   0.3355   5.3778  73.9553
   4.500   0.1409   0.07951   0.04572  -0.0523   0.8840   1.0000   5.6411 101.0000
   5.000   0.2012   0.08681   0.04912  -0.0561   0.8744   1.0000   6.0227 101.0000
   5.500   0.2181   0.08595   0.05050  -0.0533   0.8563   1.0000   6.7485 101.0000
   6.000   0.2516   0.08992   0.05332  -0.0535   0.8459   1.0000   7.1670 101.0000
   6.500   0.3016   0.09443   0.05648  -0.0559   0.8267   1.0000   7.9325 101.0000
   7.000   0.3144   0.09552   0.05875  -0.0534   0.8090   1.0000   8.6426 101.0000
   7.500   0.3481   0.09989   0.06214  -0.0541   0.7952   1.0000   9.1936 101.0000
   8.000   0.4072   0.10652   0.06594  -0.0578   0.7748   1.0000  10.0099 101.0000
   9.000   0.4421   0.11040   0.07213  -0.0551   0.7308   1.0000  11.7722 101.0000
   9.500   0.4666   0.11399   0.07584  -0.0549   0.7084   1.0000  12.6707 101.0000
  10.500   0.5955   0.11619   0.07567  -0.0562   0.5983   1.0000  17.1015 101.0000
  11.000   0.5722   0.12361   0.08507  -0.0556   0.6084   1.0000  16.6950 101.0000
  11.500   0.6501   0.12114   0.08111  -0.0541   0.5348   1.0000  19.6805 101.0000
  12.000   0.7362   0.12100   0.07825  -0.0544   0.5025   1.0000  21.0017 101.0000
  12.500   0.7397   0.12513   0.08352  -0.0528   0.4760   1.0000  22.0926 101.0000
  13.000   0.7569   0.12895   0.08795  -0.0518   0.4509   1.0000  23.1352 101.0000
  13.500   0.7721   0.13289   0.09278  -0.0509   0.4254   1.0000  24.1995 101.0000
  14.500   0.8120   0.14071   0.10220  -0.0496   0.3790   1.0000  26.1644 101.0000
  15.000   0.8436   0.14373   0.10526  -0.0487   0.3581   1.0000  27.0598 101.0000
