  
       XFOIL         Version 6.99
  
 Calculated polar for: 003049                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.050 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   3.000  -0.2679   0.07588   0.03796   0.0082   0.9166   0.2402   4.3403  69.6331
   3.500  -0.2218   0.07387   0.03392   0.0087   0.9079   0.2326   4.6857  69.2744
   4.000  -0.1599   0.07586   0.03257   0.0061   0.9022   0.2425   4.9143  69.7442
   4.500  -0.1039   0.07873   0.03279   0.0035   0.8994   0.2640   5.0269  70.7496
   5.000  -0.0401   0.07592   0.03437  -0.0032   0.8923   0.2886   5.3128  71.8709
   5.500   0.0849   0.08000   0.04142  -0.0232   0.8859   0.3430   5.5675  74.2848
   6.000   0.2233   0.08657   0.05005  -0.0459   0.8807   0.4423   5.7741  78.5065
   6.500   0.3582   0.09590   0.05909  -0.0669   0.8789   1.0000   5.8482 101.0000
   7.000   0.3940   0.10049   0.06152  -0.0668   0.8733   1.0000   6.0705 101.0000
   7.500   0.4142   0.10051   0.06317  -0.0643   0.8589   1.0000   6.6457 101.0000
   8.000   0.4722   0.10860   0.06691  -0.0679   0.8506   1.0000   6.9793 101.0000
   8.500   0.4725   0.10665   0.06840  -0.0630   0.8369   1.0000   7.5293 101.0000
   9.000   0.5291   0.11424   0.07226  -0.0665   0.8258   1.0000   7.9693 101.0000
   9.500   0.5310   0.11343   0.07443  -0.0624   0.8097   1.0000   8.6150 101.0000
  10.000   0.5727   0.11976   0.07830  -0.0643   0.7984   1.0000   9.0660 101.0000
  10.500   0.6051   0.12286   0.08151  -0.0646   0.7769   1.0000   9.9273 101.0000
  11.000   0.6220   0.12501   0.08491  -0.0634   0.7546   1.0000  10.8233 101.0000
  11.500   0.6567   0.12919   0.08854  -0.0643   0.7279   1.0000  11.8906 101.0000
  12.000   0.6777   0.13221   0.09231  -0.0638   0.6955   1.0000  13.1943 101.0000
  12.500   0.8104   0.12357   0.08029  -0.0637   0.5780   1.0000  17.9271 101.0000
  13.000   0.8766   0.11970   0.07527  -0.0612   0.5230   1.0000  20.1687 101.0000
  13.500   0.9446   0.11347   0.06791  -0.0570   0.4676   1.0000  22.4444 101.0000
  14.500   1.1980   0.07859   0.02609  -0.0403   0.2671   1.0000  31.1100 101.0000
