000014
1.000000  	0.000000  
0.999753  	-0.000073 
0.999013  	-0.000291 
0.997781  	-0.000652 
0.996057  	-0.001153 
0.993844  	-0.001790 
0.991144  	-0.002556 
0.987958  	-0.003447 
0.984292  	-0.004454 
0.980147  	-0.005569 
0.975528  	-0.006783 
0.970440  	-0.008088 
0.964888  	-0.009475 
0.958877  	-0.010934 
0.952414  	-0.012455 
0.945503  	-0.014030 
0.938153  	-0.015651 
0.930371  	-0.017309 
0.922164  	-0.018998 
0.913540  	-0.020711 
0.904508  	-0.022443 
0.895078  	-0.024191 
0.885257  	-0.025950 
0.875056  	-0.027719 
0.864484  	-0.029497 
0.853553  	-0.031285 
0.842274  	-0.033085 
0.830656  	-0.034898 
0.818712  	-0.036729 
0.806454  	-0.038581 
0.793893  	-0.040460 
0.781042  	-0.042372 
0.767913  	-0.044322 
0.754521  	-0.046316 
0.740877  	-0.048361 
0.726995  	-0.050462 
0.712890  	-0.052625 
0.698574  	-0.054855 
0.684062  	-0.057155 
0.669369  	-0.059529 
0.654508  	-0.061978 
0.639496  	-0.064505 
0.624345  	-0.067107 
0.609072  	-0.069782 
0.593691  	-0.072527 
0.578217  	-0.075336 
0.562667  	-0.078202 
0.547054  	-0.081116 
0.531395  	-0.084067 
0.515705  	-0.087044 
0.500000  	-0.090033 
0.484295  	-0.093019 
0.468605  	-0.095985 
0.452946  	-0.098915 
0.437333  	-0.101790 
0.421783  	-0.104590 
0.406309  	-0.107297 
0.390928  	-0.109891 
0.375655  	-0.112351 
0.360504  	-0.114658 
0.345492  	-0.116792 
0.330631  	-0.118735 
0.315938  	-0.120468 
0.301426  	-0.121976 
0.287110  	-0.123240 
0.273005  	-0.124249 
0.259123  	-0.124987 
0.245479  	-0.125445 
0.232087  	-0.125612 
0.218958  	-0.125480 
0.206107  	-0.125045 
0.193546  	-0.124301 
0.181288  	-0.123247 
0.169344  	-0.121882 
0.157726  	-0.120209 
0.146447  	-0.118229 
0.135516  	-0.115949 
0.124944  	-0.113374 
0.114743  	-0.110513 
0.104922  	-0.107375 
0.095492  	-0.103971 
0.086460  	-0.100311 
0.077836  	-0.096408 
0.069629  	-0.092275 
0.061847  	-0.087924 
0.054497  	-0.083371 
0.047586  	-0.078629 
0.041123  	-0.073712 
0.035112  	-0.068634 
0.029560  	-0.063409 
0.024472  	-0.058052 
0.019853  	-0.052575 
0.015708  	-0.046992 
0.012042  	-0.041317 
0.008856  	-0.035560 
0.006156  	-0.029736 
0.003943  	-0.023855 
0.002219  	-0.017930 
0.000987  	-0.011972 
0.000247  	-0.005991 
0.000000  	0.000000  
0.000247  	0.007499  
0.000987  	0.014981  
0.002219  	0.022430  
0.003943  	0.029830  
0.006156  	0.037163  
0.008856  	0.044415  
0.012042  	0.051570  
0.015708  	0.058613  
0.019853  	0.065530  
0.024472  	0.072307  
0.029560  	0.078932  
0.035112  	0.085391  
0.041123  	0.091674  
0.047586  	0.097769  
0.054497  	0.103667  
0.061847  	0.109359  
0.069629  	0.114835  
0.077836  	0.120088  
0.086460  	0.125110  
0.095492  	0.129896  
0.104922  	0.134438  
0.114743  	0.138732  
0.124944  	0.142773  
0.135516  	0.146556  
0.146447  	0.150077  
0.157726  	0.153333  
0.169344  	0.156320  
0.181288  	0.159034  
0.193546  	0.161475  
0.206107  	0.163637  
0.218958  	0.165521  
0.232087  	0.167123  
0.245479  	0.168441  
0.259123  	0.169475  
0.273005  	0.170223  
0.287110  	0.170684  
0.301426  	0.170858  
0.315938  	0.170744  
0.330631  	0.170344  
0.345492  	0.169658  
0.360504  	0.168688  
0.375655  	0.167436  
0.390928  	0.165905  
0.406309  	0.164100  
0.421783  	0.162025  
0.437333  	0.159687  
0.452946  	0.157091  
0.468605  	0.154247  
0.484295  	0.151162  
0.500000  	0.147848  
0.515705  	0.144316  
0.531395  	0.140578  
0.547054  	0.136647  
0.562667  	0.132539  
0.578217  	0.128269  
0.593691  	0.123854  
0.609072  	0.119311  
0.624345  	0.114658  
0.639496  	0.109915  
0.654508  	0.105100  
0.669369  	0.100234  
0.684062  	0.095337  
0.698574  	0.090428  
0.712890  	0.085528  
0.726995  	0.080655  
0.740877  	0.075831  
0.754521  	0.071072  
0.767913  	0.066397  
0.781042  	0.061824  
0.793893  	0.057367  
0.806454  	0.053041  
0.818712  	0.048860  
0.830656  	0.044836  
0.842274  	0.040978  
0.853553  	0.037296  
0.864484  	0.033797  
0.875056  	0.030487  
0.885257  	0.027368  
0.895078  	0.024444  
0.904508  	0.021715  
0.913540  	0.019179  
0.922164  	0.016836  
0.930371  	0.014680  
0.938153  	0.012708  
0.945503  	0.010913  
0.952414  	0.009288  
0.958877  	0.007826  
0.964888  	0.006519  
0.970440  	0.005359  
0.975528  	0.004336  
0.980147  	0.003442  
0.984292  	0.002669  
0.987958  	0.002009  
0.991144  	0.001453  
0.993844  	0.000996  
0.996057  	0.000630  
0.997781  	0.000351  
0.999013  	0.000155  
0.999753  	0.000039  
