  
       XFOIL         Version 6.97
  
 Calculated polar for: 000012                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2252   0.01048   0.00462  -0.0220   0.4838   0.7705
   3.000   0.3272   0.01167   0.00559  -0.0175   0.4000   0.8069
   4.000   0.4299   0.01266   0.00635  -0.0136   0.3166   0.8331
   5.000   0.5327   0.01371   0.00710  -0.0104   0.2240   0.8543
   6.000   0.6259   0.01516   0.00817  -0.0055   0.1303   0.8753
   7.000   0.7273   0.01710   0.00983  -0.0033   0.0784   0.8898
   8.000   0.8251   0.01919   0.01186  -0.0008   0.0575   0.8998
   9.000   0.9192   0.02182   0.01449   0.0018   0.0464   0.9117
  10.000   1.0107   0.02481   0.01768   0.0046   0.0392   0.9244
  11.000   1.0901   0.02834   0.02140   0.0088   0.0345   0.9408
  15.000   1.1868   0.06891   0.06437   0.0049   0.0263   1.0001
