  
       XFOIL         Version 6.97
  
 Calculated polar for: 000122                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2977   0.01631   0.00862  -0.2096   0.5558   0.2400
   3.000   1.4090   0.01671   0.00901  -0.2098   0.5412   0.2785
   4.000   1.5157   0.01729   0.00971  -0.2095   0.5261   0.3224
   5.000   1.6202   0.01803   0.01063  -0.2091   0.5108   0.3767
   6.000   1.7215   0.01887   0.01172  -0.2084   0.4953   0.4592
   7.000   1.8152   0.01943   0.01288  -0.2065   0.4793   1.0001
   8.000   1.9022   0.02091   0.01436  -0.2038   0.4625   1.0001
   9.000   1.9708   0.02286   0.01639  -0.1988   0.4448   1.0001
  10.000   2.0205   0.02586   0.01954  -0.1922   0.4260   1.0001
  11.000   2.0589   0.03020   0.02405  -0.1859   0.4057   1.0001
  12.000   2.0906   0.03565   0.02962  -0.1800   0.3842   1.0001
  13.000   2.0954   0.04399   0.03821  -0.1735   0.3598   1.0001
  14.000   2.0925   0.05429   0.04860  -0.1684   0.3312   1.0001
  15.000   2.0749   0.06757   0.06215  -0.1644   0.3025   1.0001
