  
       XFOIL         Version 6.97
  
 Calculated polar for: 000272                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0354   0.01807   0.01070  -0.1963   0.5507   0.1915
   3.000   1.1337   0.01805   0.01050  -0.1928   0.5278   0.2033
   4.000   1.2280   0.01837   0.01064  -0.1885   0.5055   0.2160
   5.000   1.3146   0.01898   0.01126  -0.1829   0.4838   0.2290
   6.000   1.4009   0.01979   0.01206  -0.1776   0.4623   0.2432
   7.000   1.4810   0.02087   0.01313  -0.1717   0.4410   0.2588
   8.000   1.5535   0.02232   0.01458  -0.1649   0.4200   0.2759
   9.000   1.6178   0.02430   0.01662  -0.1575   0.3990   0.2935
  10.000   1.6743   0.02681   0.01926  -0.1499   0.3780   0.3131
  11.000   1.7229   0.03011   0.02270  -0.1422   0.3567   0.3336
  12.000   1.7630   0.03438   0.02713  -0.1347   0.3352   0.3558
  13.000   1.7951   0.03984   0.03272  -0.1278   0.3137   0.3805
  14.000   1.8201   0.04650   0.03953  -0.1216   0.2922   0.4080
  15.000   1.8379   0.05454   0.04771  -0.1164   0.2709   0.4416
