  
       XFOIL         Version 6.97
  
 Calculated polar for: 000372                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9151   0.01821   0.00970  -0.0619   0.3405   0.1502
   3.000   1.0279   0.01867   0.01024  -0.0619   0.3309   0.2144
   4.000   1.1270   0.01779   0.01090  -0.0591   0.3217   1.0001
   5.000   1.2360   0.01925   0.01217  -0.0592   0.3124   1.0001
   6.000   1.3456   0.02053   0.01319  -0.0596   0.3037   1.0001
   7.000   1.4468   0.02242   0.01521  -0.0598   0.2948   1.0001
   8.000   1.5493   0.02425   0.01689  -0.0601   0.2868   1.0001
   9.000   1.6360   0.02665   0.01954  -0.0596   0.2785   1.0001
  10.000   1.7055   0.02899   0.02196  -0.0581   0.2664   1.0001
  11.000   1.7323   0.03535   0.02853  -0.0589   0.2541   1.0001
  12.000   1.7251   0.04779   0.04123  -0.0640   0.2404   1.0001
  13.000   1.6993   0.06268   0.05640  -0.0683   0.2298   1.0001
