  
       XFOIL         Version 6.97
  
 Calculated polar for: 000384                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3288   0.02567   0.01965  -0.2306   0.5547   0.1356
   3.000   1.5053   0.01942   0.01236  -0.2480   0.5382   0.1505
   4.000   1.6160   0.01944   0.01210  -0.2481   0.5221   0.1681
   5.000   1.7213   0.01993   0.01242  -0.2471   0.5061   0.1867
   6.000   1.8227   0.02073   0.01317  -0.2455   0.4896   0.2064
   7.000   1.9083   0.02180   0.01438  -0.2413   0.4733   0.2283
   8.000   1.9799   0.02330   0.01601  -0.2350   0.4565   0.2526
   9.000   2.0428   0.02542   0.01830  -0.2282   0.4394   0.2784
  10.000   2.0955   0.02840   0.02145  -0.2208   0.4215   0.3088
  11.000   2.1374   0.03245   0.02572  -0.2132   0.4028   0.3443
  12.000   2.1675   0.03781   0.03132  -0.2055   0.3829   0.3911
  13.000   2.1873   0.04414   0.03820  -0.1980   0.3622   1.0001
  14.000   2.1983   0.05267   0.04681  -0.1914   0.3405   1.0001
  15.000   2.1870   0.06467   0.05909  -0.1855   0.3170   1.0001
