  
       XFOIL         Version 6.97
  
 Calculated polar for: 000164                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1009   0.01522   0.00741  -0.1644   0.5280   0.1527
   3.000   1.2034   0.01550   0.00764  -0.1620   0.5002   0.1733
   4.000   1.3036   0.01590   0.00794  -0.1594   0.4723   0.1972
   5.000   1.3998   0.01663   0.00863  -0.1564   0.4451   0.2248
   6.000   1.4904   0.01744   0.00953  -0.1527   0.4176   0.2568
   7.000   1.5728   0.01862   0.01071  -0.1478   0.3910   0.2967
   8.000   1.6452   0.02010   0.01238  -0.1419   0.3652   0.3537
   9.000   1.7086   0.02158   0.01458  -0.1353   0.3399   1.0001
  10.000   1.7624   0.02469   0.01757  -0.1285   0.3158   1.0001
  11.000   1.8085   0.02862   0.02163  -0.1221   0.2926   1.0001
  12.000   1.8444   0.03379   0.02687  -0.1160   0.2704   1.0001
  13.000   1.8709   0.04024   0.03336  -0.1105   0.2497   1.0001
  14.000   1.8907   0.04803   0.04135  -0.1061   0.2305   1.0001
  15.000   1.9024   0.05732   0.05087  -0.1028   0.2124   1.0001
