  
       XFOIL         Version 6.97
  
 Calculated polar for: 000216                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3073   0.01772   0.00958  -0.1972   0.5061   0.2000
   3.000   1.3922   0.01850   0.01038  -0.1930   0.4859   0.2367
   4.000   1.4746   0.01967   0.01161  -0.1889   0.4660   0.2857
   5.000   1.5522   0.02112   0.01329  -0.1847   0.4465   0.3743
   6.000   1.6179   0.02239   0.01536  -0.1789   0.4277   1.0001
   7.000   1.6814   0.02512   0.01798  -0.1738   0.4092   1.0001
   8.000   1.7379   0.02846   0.02128  -0.1685   0.3911   1.0001
   9.000   1.7882   0.03248   0.02530  -0.1634   0.3735   1.0001
  10.000   1.8323   0.03721   0.03007  -0.1584   0.3565   1.0001
  11.000   1.8712   0.04276   0.03568  -0.1539   0.3402   1.0001
  12.000   1.9056   0.04903   0.04203  -0.1498   0.3243   1.0001
  13.000   1.9349   0.05614   0.04924  -0.1463   0.3087   1.0001
  14.000   1.9615   0.06369   0.05689  -0.1433   0.2936   1.0001
  15.000   1.9684   0.07385   0.06730  -0.1407   0.2792   1.0001
