  
       XFOIL         Version 6.97
  
 Calculated polar for: 000390                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1830   0.01825   0.01078  -0.2342   0.5515   0.2214
   3.000   1.3019   0.01861   0.01119  -0.2348   0.5369   0.2373
   4.000   1.4211   0.01911   0.01164  -0.2354   0.5228   0.2550
   5.000   1.5346   0.01965   0.01227  -0.2350   0.5083   0.2745
   6.000   1.6435   0.02056   0.01331  -0.2339   0.4936   0.2962
   7.000   1.7498   0.02162   0.01443  -0.2325   0.4793   0.3208
   8.000   1.8543   0.02276   0.01558  -0.2307   0.4644   0.3486
   9.000   1.9374   0.02427   0.01732  -0.2259   0.4489   0.3784
  10.000   1.9946   0.02666   0.01999  -0.2177   0.4322   0.4099
  11.000   2.0411   0.03019   0.02370  -0.2097   0.4127   0.4468
  12.000   2.0816   0.03494   0.02863  -0.2025   0.3915   0.4929
  13.000   2.0965   0.04258   0.03668  -0.1951   0.3698   0.5554
  14.000   2.0954   0.05226   0.04703  -0.1882   0.3459   1.0001
  15.000   2.0982   0.06337   0.05814  -0.1831   0.3206   1.0001
