  
       XFOIL         Version 6.97
  
 Calculated polar for: 000070                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8539   0.02009   0.01119  -0.1684   0.2125   0.3843
   3.000   0.9750   0.02085   0.01199  -0.1681   0.2006   0.4033
   4.000   1.0935   0.02220   0.01331  -0.1674   0.1896   0.4219
   5.000   1.2093   0.02365   0.01479  -0.1662   0.1801   0.4418
   6.000   1.3209   0.02484   0.01610  -0.1642   0.1714   0.4613
   7.000   1.4305   0.02668   0.01807  -0.1621   0.1634   0.4820
   8.000   1.5372   0.02880   0.02008  -0.1596   0.1564   0.5032
   9.000   1.6310   0.03081   0.02250  -0.1548   0.1500   0.5249
  10.000   1.7255   0.03348   0.02521  -0.1507   0.1444   0.5463
  11.000   1.7950   0.03622   0.02840  -0.1424   0.1391   0.5671
  12.000   1.8658   0.03964   0.03182  -0.1351   0.1345   0.5898
  13.000   1.8924   0.04437   0.03721  -0.1225   0.1304   0.6105
  14.000   1.9322   0.04922   0.04229  -0.1134   0.1268   0.6327
  15.000   1.9343   0.05785   0.05144  -0.1035   0.1234   0.6538
