  
       XFOIL         Version 6.97
  
 Calculated polar for: 000366                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.5333   0.01685   0.00903  -0.2779   0.5172   0.1560
   3.000   1.6413   0.01754   0.00957  -0.2770   0.4928   0.1818
   4.000   1.7449   0.01835   0.01040  -0.2755   0.4693   0.2110
   5.000   1.8442   0.01941   0.01149  -0.2732   0.4469   0.2452
   6.000   1.9385   0.02072   0.01286  -0.2701   0.4252   0.2878
   7.000   2.0258   0.02228   0.01459  -0.2660   0.4040   0.3482
   8.000   2.0960   0.02387   0.01673  -0.2589   0.3833   1.0001
   9.000   2.1555   0.02647   0.01943  -0.2504   0.3628   1.0001
  10.000   2.2058   0.02980   0.02296  -0.2412   0.3418   1.0001
  11.000   2.2467   0.03415   0.02753  -0.2319   0.3203   1.0001
  12.000   2.2710   0.04024   0.03377  -0.2220   0.2963   1.0001
  13.000   2.2825   0.04841   0.04224  -0.2131   0.2706   1.0001
  14.000   2.2831   0.05905   0.05312  -0.2057   0.2475   1.0001
  15.000   2.2707   0.07250   0.06690  -0.2003   0.2236   1.0001
