  
       XFOIL         Version 6.97
  
 Calculated polar for: 000354                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4243   0.01798   0.00851  -0.1275   0.0579   0.1976
   3.000   0.5258   0.01967   0.01006  -0.1233   0.0337   0.2087
   4.000   0.6331   0.02168   0.01206  -0.1201   0.0265   0.2210
   6.000   0.8733   0.03600   0.02817  -0.1143   0.0308   0.2511
   8.000   0.9332   0.06410   0.05904  -0.0850   0.0321   0.2731
  11.000   0.6740   0.13119   0.12734  -0.0807   0.0302   0.2765
  12.000   0.6304   0.15350   0.14963  -0.0898   0.0285   0.2786
  13.000   0.6227   0.16496   0.16115  -0.0924   0.0267   0.2881
  14.000   0.6146   0.17591   0.17214  -0.0964   0.0257   0.2980
  15.000   0.6197   0.18663   0.18295  -0.1004   0.0237   0.3104
