  
       XFOIL         Version 6.97
  
 Calculated polar for: 000148                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1432   0.01449   0.00719  -0.1785   0.5419   0.3592
   3.000   1.2549   0.01495   0.00759  -0.1780   0.5146   0.3852
   4.000   1.3637   0.01559   0.00819  -0.1772   0.4864   0.4113
   5.000   1.4685   0.01643   0.00905  -0.1760   0.4559   0.4391
   6.000   1.5678   0.01756   0.01022  -0.1742   0.4243   0.4696
   7.000   1.6575   0.01911   0.01180  -0.1713   0.3924   0.5031
   8.000   1.7284   0.02129   0.01403  -0.1662   0.3609   0.5411
   9.000   1.7866   0.02452   0.01748  -0.1609   0.3306   0.5918
  10.000   1.8301   0.02871   0.02213  -0.1550   0.3029   1.0001
  11.000   1.8662   0.03484   0.02827  -0.1500   0.2767   1.0001
  12.000   1.8929   0.04226   0.03573  -0.1454   0.2534   1.0001
  13.000   1.9116   0.05116   0.04481  -0.1418   0.2311   1.0001
  14.000   1.9195   0.06201   0.05571  -0.1392   0.2094   1.0001
  15.000   1.9274   0.07350   0.06740  -0.1375   0.1917   1.0001
