  
       XFOIL         Version 6.97
  
 Calculated polar for: 000030                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.5073   0.01704   0.00952  -0.2499   0.5435   0.1465
   3.000   1.5981   0.01796   0.01020  -0.2463   0.5115   0.1736
   4.000   1.6722   0.01933   0.01153  -0.2400   0.4796   0.2034
   5.000   1.7439   0.02126   0.01344  -0.2340   0.4491   0.2405
   6.000   1.8094   0.02383   0.01603  -0.2279   0.4198   0.2932
   7.000   1.8685   0.02640   0.01939  -0.2215   0.3923   1.0001
   8.000   1.9180   0.03058   0.02343  -0.2144   0.3666   1.0001
   9.000   1.9620   0.03547   0.02825  -0.2075   0.3430   1.0001
  10.000   2.0009   0.04117   0.03405  -0.2011   0.3212   1.0001
  11.000   2.0319   0.04802   0.04099  -0.1951   0.2998   1.0001
  12.000   2.0442   0.05727   0.05021  -0.1891   0.2742   1.0001
  13.000   2.0594   0.06695   0.06011  -0.1847   0.2545   1.0001
  14.000   2.0665   0.07799   0.07136  -0.1810   0.2353   1.0001
  15.000   2.0647   0.09060   0.08417  -0.1784   0.2162   1.0001
