  
       XFOIL         Version 6.97
  
 Calculated polar for: 000250                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9933   0.01509   0.00761  -0.1723   0.3665   0.7570
   3.000   1.0984   0.01599   0.00850  -0.1686   0.3485   0.8061
   4.000   1.2032   0.01676   0.00930  -0.1654   0.3308   0.8408
   5.000   1.3037   0.01745   0.01006  -0.1614   0.3134   0.8756
   6.000   1.4141   0.01830   0.01095  -0.1601   0.2955   0.8935
   7.000   1.5224   0.01930   0.01199  -0.1587   0.2769   0.9119
   8.000   1.6254   0.02042   0.01321  -0.1563   0.2578   0.9334
   9.000   1.7175   0.02143   0.01447  -0.1519   0.2383   1.0001
  10.000   1.8219   0.02321   0.01641  -0.1506   0.2161   1.0001
  11.000   1.9115   0.02558   0.01891  -0.1468   0.1936   1.0001
  12.000   1.9760   0.02858   0.02210  -0.1388   0.1709   1.0001
  13.000   2.0194   0.03288   0.02668  -0.1286   0.1493   1.0001
  14.000   2.0285   0.04010   0.03411  -0.1166   0.1310   1.0001
  15.000   2.0069   0.05274   0.04727  -0.1095   0.1163   1.0001
