  
       XFOIL         Version 6.97
  
 Calculated polar for: 000146                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3386   0.01870   0.00994  -0.0048   0.3241   0.2234
   3.000   0.4464   0.01883   0.01004  -0.0021   0.3079   0.2361
   4.000   0.5525   0.01929   0.01045   0.0008   0.2930   0.2502
   5.000   0.6564   0.01989   0.01106   0.0037   0.2792   0.2667
   6.000   0.7573   0.02047   0.01171   0.0068   0.2663   0.2857
   7.000   0.8515   0.02132   0.01273   0.0105   0.2545   0.3075
   8.000   0.9390   0.02256   0.01411   0.0146   0.2436   0.3334
   9.000   1.0165   0.02402   0.01563   0.0196   0.2338   0.3653
  10.000   1.0791   0.02621   0.01808   0.0242   0.2246   0.4081
  11.000   1.1309   0.02939   0.02186   0.0277   0.2160   0.5259
