  
       XFOIL         Version 6.97
  
 Calculated polar for: 000242                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0724   0.02399   0.01532  -0.2203   0.2192   0.2529
   3.000   1.1744   0.02550   0.01671  -0.2171   0.2039   0.2671
   4.000   1.2772   0.02703   0.01808  -0.2141   0.1910   0.2828
   6.000   1.4764   0.03068   0.02170  -0.2068   0.1712   0.3168
   7.000   1.5692   0.03271   0.02375  -0.2023   0.1630   0.3342
   8.000   1.6624   0.03513   0.02627  -0.1981   0.1555   0.3531
   9.000   1.7528   0.03775   0.02879  -0.1936   0.1487   0.3736
  10.000   1.8267   0.04097   0.03233  -0.1869   0.1431   0.3938
  11.000   1.9019   0.04425   0.03563  -0.1809   0.1378   0.4158
  12.000   1.9591   0.04888   0.04071  -0.1732   0.1330   0.4375
  13.000   2.0110   0.05355   0.04560  -0.1655   0.1287   0.4600
  14.000   2.0523   0.05980   0.05219  -0.1577   0.1248   0.4840
  15.000   2.0614   0.06833   0.06132  -0.1487   0.1212   0.5063
