  
       XFOIL         Version 6.97
  
 Calculated polar for: 000106                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.8200   0.01839   0.01092  -0.3095   0.5628   0.1944
   4.000   1.9149   0.01935   0.01190  -0.3071   0.5414   0.2238
   5.000   2.0012   0.02061   0.01321  -0.3033   0.5198   0.2564
   6.000   2.0707   0.02231   0.01499  -0.2966   0.4981   0.2909
   7.000   2.1356   0.02455   0.01730  -0.2897   0.4765   0.3313
   8.000   2.1891   0.02759   0.02051  -0.2818   0.4543   0.3815
   9.000   2.2136   0.03253   0.02561  -0.2708   0.4231   0.4566
  10.000   2.2330   0.03867   0.03222  -0.2609   0.3938   1.0001
  11.000   2.2413   0.04722   0.04084  -0.2515   0.3616   1.0001
  12.000   2.2405   0.05783   0.05154  -0.2432   0.3284   1.0001
  13.000   2.2287   0.07069   0.06450  -0.2359   0.2940   1.0001
  14.000   2.2070   0.08560   0.07952  -0.2299   0.2595   1.0001
  15.000   2.1698   0.10321   0.09718  -0.2254   0.2223   1.0001
