  
       XFOIL         Version 6.97
  
 Calculated polar for: 000394                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7301   0.01216   0.00646  -0.0763   0.6738   1.0001
   3.000   0.8312   0.01202   0.00625  -0.0744   0.6423   1.0001
   4.000   0.9306   0.01201   0.00623  -0.0723   0.6033   1.0001
   5.000   1.0265   0.01226   0.00644  -0.0696   0.5499   1.0001
   6.000   1.1126   0.01315   0.00711  -0.0654   0.4595   1.0001
   7.000   1.1707   0.01556   0.00887  -0.0570   0.3219   1.0001
   8.000   1.1994   0.01849   0.01136  -0.0437   0.2303   1.0001
   9.000   1.1861   0.02149   0.01423  -0.0237   0.1871   1.0001
  10.000   1.1947   0.02505   0.01776  -0.0098   0.1549   1.0001
  11.000   1.2099   0.02913   0.02186   0.0014   0.1308   1.0001
  12.000   1.2296   0.03361   0.02645   0.0107   0.1121   1.0001
  13.000   1.2493   0.03863   0.03162   0.0182   0.0955   1.0001
  14.000   1.2659   0.04462   0.03775   0.0244   0.0828   1.0001
  15.000   1.2816   0.05142   0.04479   0.0292   0.0733   1.0001
