  
       XFOIL         Version 6.97
  
 Calculated polar for: 000316                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1008   0.01095   0.00541  -0.1992   0.6989   1.0001
   3.000   1.2072   0.01155   0.00581  -0.1981   0.6682   1.0001
   4.000   1.3100   0.01228   0.00638  -0.1964   0.6358   1.0001
   5.000   1.4068   0.01314   0.00715  -0.1937   0.6008   1.0001
   6.000   1.4943   0.01418   0.00810  -0.1892   0.5616   1.0001
   7.000   1.5642   0.01554   0.00944  -0.1816   0.5178   1.0001
   8.000   1.6246   0.01749   0.01135  -0.1729   0.4710   1.0001
   9.000   1.6743   0.02023   0.01410  -0.1633   0.4195   1.0001
  10.000   1.7103   0.02424   0.01807  -0.1530   0.3597   1.0001
  11.000   1.7285   0.03018   0.02387  -0.1421   0.2917   1.0001
  12.000   1.7319   0.03845   0.03197  -0.1320   0.2209   1.0001
  13.000   1.7256   0.04898   0.04237  -0.1236   0.1624   1.0001
  14.000   1.7168   0.06097   0.05435  -0.1176   0.1227   1.0001
  15.000   1.7099   0.07377   0.06729  -0.1138   0.0984   1.0001
