  
       XFOIL         Version 6.97
  
 Calculated polar for: 000376                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5872   0.01520   0.00793  -0.0701   0.5038   0.8199
   3.000   0.7065   0.01535   0.00799  -0.0738   0.4872   0.8282
   4.000   0.8138   0.01572   0.00843  -0.0741   0.4721   0.8350
   5.000   0.9313   0.01621   0.00901  -0.0773   0.4579   0.8436
   6.000   1.0382   0.01684   0.00987  -0.0776   0.4443   0.8516
   7.000   1.1314   0.01671   0.00996  -0.0752   0.4164   0.8609
   8.000   1.2121   0.01671   0.01034  -0.0702   0.3795   0.8723
   9.000   1.2092   0.02094   0.01341  -0.0520   0.1169   0.8853
  10.000   1.2003   0.02768   0.02014  -0.0368   0.0420   0.8985
  11.000   1.1842   0.03723   0.03023  -0.0280   0.0351   0.9128
  12.000   1.1742   0.05009   0.04357  -0.0276   0.0305   0.9273
  13.000   1.1615   0.06207   0.05585  -0.0249   0.0276   0.9437
  14.000   1.1760   0.06977   0.06390  -0.0212   0.0244   0.9800
  15.000   1.2322   0.07497   0.06933  -0.0175   0.0215   1.0001
