  
       XFOIL         Version 6.97
  
 Calculated polar for: 000084                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0194   0.01334   0.00695  -0.2563   0.6945   0.3348
   3.000   1.1071   0.01419   0.00748  -0.2499   0.5848   0.3718
   4.000   1.0342   0.02413   0.01473  -0.2184   0.0525   0.3914
   5.000   1.0949   0.02871   0.01958  -0.2108   0.0365   0.4354
   6.000   1.1431   0.03444   0.02563  -0.2025   0.0301   0.4830
   7.000   1.1804   0.04167   0.03319  -0.1937   0.0269   0.5305
   8.000   1.2300   0.04835   0.04011  -0.1860   0.0246   0.5771
   9.000   1.3088   0.05284   0.04468  -0.1800   0.0219   0.6228
  10.000   1.4534   0.05632   0.04861  -0.1779   0.0213   0.6687
