  
       XFOIL         Version 6.97
  
 Calculated polar for: 000242                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0717   0.02377   0.01505  -0.2204   0.2202   0.2538
   3.000   1.1725   0.02528   0.01645  -0.2171   0.2047   0.2680
   4.000   1.2735   0.02671   0.01777  -0.2139   0.1922   0.2834
   6.000   1.4720   0.03036   0.02133  -0.2069   0.1720   0.3176
   7.000   1.5634   0.03231   0.02333  -0.2024   0.1639   0.3351
   8.000   1.6568   0.03467   0.02577  -0.1984   0.1564   0.3539
   9.000   1.7418   0.03714   0.02821  -0.1934   0.1498   0.3741
  10.000   1.8218   0.04025   0.03154  -0.1878   0.1439   0.3950
  11.000   1.8935   0.04343   0.03479  -0.1814   0.1386   0.4166
  13.000   2.0093   0.05223   0.04419  -0.1670   0.1294   0.4620
  14.000   2.0610   0.05757   0.04975  -0.1601   0.1254   0.4870
  15.000   2.0739   0.06542   0.05822  -0.1509   0.1218   0.5107
