  
       XFOIL         Version 6.97
  
 Calculated polar for: 000256                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2987   0.01893   0.01029   0.0049   0.2130   0.2674
   3.000   0.4199   0.01934   0.01104   0.0050   0.2044   0.3211
   4.000   0.5439   0.01929   0.01232   0.0042   0.1966   0.6955
   5.000   0.6553   0.02096   0.01429   0.0074   0.1891   0.7610
   6.000   0.7597   0.02306   0.01648   0.0114   0.1827   0.7974
   7.000   0.8643   0.02479   0.01825   0.0148   0.1766   0.8251
   8.000   0.9620   0.02747   0.02120   0.0176   0.1707   0.8480
   9.000   1.0607   0.02931   0.02298   0.0208   0.1658   0.8748
  10.000   1.1390   0.03388   0.02804   0.0215   0.1603   0.8895
  11.000   1.2303   0.03644   0.03052   0.0226   0.1562   0.9039
  12.000   0.5414   0.17605   0.17262  -0.0789   0.1333   0.8899
  13.000   0.6018   0.18331   0.17986  -0.0772   0.1311   0.9145
