  
       XFOIL         Version 6.97
  
 Calculated polar for: 000056                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9171   0.01573   0.00790  -0.1655   0.6452   0.1574
   3.000   1.0195   0.01594   0.00827  -0.1644   0.6342   0.1789
   4.000   1.1227   0.01585   0.00843  -0.1632   0.6203   0.2048
   5.000   1.2139   0.01481   0.00751  -0.1587   0.5853   0.2364
   6.000   1.2288   0.01595   0.00832  -0.1407   0.4588   0.2639
   7.000   1.1100   0.02997   0.02068  -0.1140   0.0972   0.2677
   8.000   1.1078   0.03925   0.03010  -0.1048   0.0383   0.3033
   9.000   1.1153   0.04768   0.03984  -0.0978   0.0310   1.0001
  11.000   1.1635   0.06316   0.05545  -0.0849   0.0236   1.0001
  12.000   1.2676   0.06184   0.05423  -0.0771   0.0222   1.0001
