  
       XFOIL         Version 6.97
  
 Calculated polar for: 000114                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7018   0.01919   0.01053  -0.1749   0.2121   0.3039
   3.000   0.8073   0.02027   0.01153  -0.1720   0.1866   0.3168
   4.000   0.9140   0.02137   0.01257  -0.1693   0.1667   0.3296
   5.000   1.0223   0.02262   0.01369  -0.1669   0.1505   0.3442
   6.000   1.1267   0.02418   0.01519  -0.1636   0.1372   0.3591
   8.000   1.3314   0.02758   0.01871  -0.1566   0.1161   0.3911
  10.000   1.5185   0.03229   0.02367  -0.1471   0.1005   0.4265
  11.000   1.6034   0.03514   0.02662  -0.1414   0.0944   0.4452
  12.000   1.6720   0.03819   0.02993  -0.1335   0.0888   0.4641
  13.000   1.7314   0.04250   0.03463  -0.1252   0.0841   0.4836
  14.000   1.7893   0.04682   0.03900  -0.1173   0.0799   0.5050
  15.000   1.8053   0.05376   0.04669  -0.1064   0.0765   0.5245
