  
       XFOIL         Version 6.97
  
 Calculated polar for: 000246                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7936   0.01278   0.00644  -0.1515   0.5784   0.7806
   3.000   0.8985   0.01366   0.00731  -0.1492   0.5567   0.8076
   4.000   0.9972   0.01417   0.00793  -0.1456   0.5268   0.8291
   5.000   1.0923   0.01449   0.00829  -0.1416   0.4847   0.8487
   6.000   1.1674   0.01691   0.00958  -0.1359   0.2374   0.8587
   7.000   1.1967   0.02277   0.01450  -0.1230   0.0390   0.8692
   8.000   1.2389   0.02740   0.01934  -0.1135   0.0313   0.8801
   9.000   1.2676   0.03376   0.02592  -0.1047   0.0273   0.8910
  10.000   1.3016   0.04085   0.03325  -0.0984   0.0244   0.9026
  11.000   1.3463   0.04756   0.04026  -0.0930   0.0219   0.9136
  12.000   1.4303   0.05276   0.04548  -0.0887   0.0203   0.9254
  13.000   1.4951   0.06176   0.05528  -0.0840   0.0200   0.9395
