  
       XFOIL         Version 6.97
  
 Calculated polar for: 000382                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4153   0.01854   0.00946  -0.0367   0.4168   0.1597
   3.000   0.5212   0.01810   0.00911  -0.0343   0.4041   0.1709
   4.000   0.6239   0.01807   0.00923  -0.0314   0.3918   0.1845
   5.000   0.7264   0.01811   0.00931  -0.0284   0.3799   0.2013
   6.000   0.8226   0.01827   0.00976  -0.0245   0.3682   0.2228
   7.000   0.9221   0.01862   0.01026  -0.0214   0.3571   0.2546
   8.000   1.0046   0.01764   0.01078  -0.0154   0.3458   0.7816
   9.000   1.0803   0.01899   0.01251  -0.0060   0.3346   0.9019
  10.000   1.1578   0.01988   0.01337   0.0024   0.3231   0.9365
  11.000   1.2317   0.02032   0.01406   0.0103   0.3094   0.9651
  12.000   1.3453   0.02113   0.01484   0.0091   0.2898   0.9866
  13.000   1.4344   0.02250   0.01641   0.0104   0.2722   1.0001
  14.000   1.4492   0.02449   0.01859   0.0225   0.2563   1.0001
  15.000   1.4789   0.02990   0.02429   0.0252   0.2356   1.0001
