  
       XFOIL         Version 6.97
  
 Calculated polar for: 000054                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9234   0.01727   0.00986  -0.1201   0.3783   0.7606
   3.000   1.0417   0.01789   0.01033  -0.1219   0.3625   0.7726
   4.000   1.1558   0.01872   0.01104  -0.1229   0.3478   0.7849
   5.000   1.2668   0.01964   0.01184  -0.1234   0.3332   0.7953
   6.000   1.3766   0.02046   0.01275  -0.1241   0.3197   0.8082
   7.000   1.4765   0.02161   0.01402  -0.1228   0.3064   0.8201
   8.000   1.5745   0.02300   0.01548  -0.1217   0.2940   0.8321
   9.000   1.6688   0.02463   0.01711  -0.1203   0.2816   0.8458
  10.000   1.7402   0.02634   0.01912  -0.1152   0.2704   0.8600
  11.000   1.8054   0.02884   0.02189  -0.1099   0.2594   0.8757
  13.000   1.8936   0.03623   0.02969  -0.0979   0.2346   0.9107
  14.000   1.9095   0.04303   0.03690  -0.0931   0.2233   0.9346
  15.000   1.9029   0.05344   0.04777  -0.0911   0.2116   1.0001
