  
       XFOIL         Version 6.97
  
 Calculated polar for: 000218                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.0584   0.01715   0.01114  -0.2397   0.6735   0.1908
   4.000   1.1261   0.01648   0.01012  -0.2293   0.6130   0.2009
   6.000   1.0331   0.03186   0.02265  -0.1800   0.0484   0.2106
   7.000   1.0731   0.03733   0.02818  -0.1714   0.0378   0.2196
   8.000   1.1078   0.04387   0.03481  -0.1631   0.0325   0.2296
   9.000   1.1464   0.05060   0.04168  -0.1559   0.0286   0.2402
  10.000   1.1977   0.05632   0.04735  -0.1493   0.0261   0.2529
  11.000   1.2687   0.06010   0.05132  -0.1424   0.0243   0.2683
  12.000   1.3649   0.06243   0.05372  -0.1367   0.0229   0.2881
  13.000   1.5006   0.06597   0.05756  -0.1337   0.0223   0.3138
