  
       XFOIL         Version 6.97
  
 Calculated polar for: 000134                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7296   0.01306   0.00794  -0.1173   0.7266   1.0001
   3.000   0.8408   0.01274   0.00755  -0.1165   0.7110   1.0001
   4.000   0.9559   0.01188   0.00659  -0.1158   0.6915   1.0001
   5.000   1.0633   0.01138   0.00620  -0.1143   0.6622   1.0001
   6.000   1.1630   0.01113   0.00606  -0.1116   0.6029   1.0001
   8.000   1.1827   0.02284   0.01522  -0.0867   0.1422   1.0001
   9.000   1.2288   0.02772   0.01996  -0.0811   0.1059   1.0001
  10.000   1.2791   0.03246   0.02474  -0.0762   0.0846   1.0001
  11.000   1.3281   0.03755   0.02991  -0.0714   0.0703   1.0001
  12.000   1.3812   0.04252   0.03505  -0.0672   0.0599   1.0001
  13.000   1.4346   0.04771   0.04041  -0.0631   0.0516   1.0001
  14.000   1.4813   0.05369   0.04676  -0.0599   0.0457   1.0001
