  
       XFOIL         Version 6.97
  
 Calculated polar for: 000028                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8601   0.01542   0.00853  -0.1683   0.6325   0.2371
   3.000   0.9319   0.01567   0.00869  -0.1592   0.5721   0.2500
   4.000   0.9956   0.01697   0.00963  -0.1498   0.4904   0.2634
   5.000   1.0474   0.01942   0.01159  -0.1398   0.4079   0.2780
   6.000   1.1025   0.02240   0.01424  -0.1314   0.3468   0.2941
   7.000   1.1660   0.02532   0.01702  -0.1249   0.3046   0.3134
   8.000   1.2332   0.02834   0.02001  -0.1194   0.2734   0.3355
   9.000   1.2961   0.03189   0.02346  -0.1139   0.2489   0.3609
  10.000   1.3608   0.03555   0.02721  -0.1090   0.2295   0.3916
  11.000   1.4221   0.03967   0.03142  -0.1044   0.2129   0.4294
  12.000   1.4807   0.04418   0.03612  -0.1001   0.1987   0.4835
  14.000   1.5800   0.05446   0.04733  -0.0916   0.1757   1.0001
  15.000   1.6235   0.06104   0.05398  -0.0881   0.1660   1.0001
