  
       XFOIL         Version 6.97
  
 Calculated polar for: 000342                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.5041   0.01781   0.01064  -0.2628   0.5321   0.2034
   4.000   1.6076   0.01859   0.01133  -0.2607   0.5013   0.2203
   5.000   1.7016   0.01971   0.01236  -0.2569   0.4697   0.2388
   6.000   1.7772   0.02135   0.01396  -0.2503   0.4392   0.2580
   7.000   1.8440   0.02374   0.01633  -0.2430   0.4087   0.2787
   8.000   1.9032   0.02703   0.01959  -0.2355   0.3798   0.3014
   9.000   1.9540   0.03126   0.02388  -0.2279   0.3515   0.3262
  10.000   1.9955   0.03672   0.02930  -0.2203   0.3253   0.3533
  11.000   2.0326   0.04307   0.03588  -0.2135   0.3010   0.3846
  12.000   2.0617   0.05079   0.04375  -0.2072   0.2781   0.4222
  13.000   2.0845   0.05980   0.05290  -0.2017   0.2574   0.4725
  14.000   2.1051   0.06940   0.06278  -0.1971   0.2383   0.6209
  15.000   2.1155   0.08002   0.07368  -0.1926   0.2214   1.0001
