  
       XFOIL         Version 6.97
  
 Calculated polar for: 000152                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0217   0.01976   0.01089  -0.1292   0.3337   0.1341
   3.000   1.1307   0.02001   0.01089  -0.1276   0.3212   0.1492
   4.000   1.2348   0.02024   0.01126  -0.1250   0.3100   0.1665
   5.000   1.3382   0.02104   0.01205  -0.1227   0.2994   0.1881
   6.000   1.4395   0.02181   0.01282  -0.1202   0.2891   0.2138
   7.000   1.5341   0.02282   0.01409  -0.1170   0.2790   0.2471
   8.000   1.6280   0.02420   0.01559  -0.1140   0.2699   0.2980
   9.000   1.7061   0.02471   0.01711  -0.1083   0.2611   1.0001
  10.000   1.7776   0.02691   0.01935  -0.1024   0.2527   1.0001
  11.000   1.8420   0.02911   0.02154  -0.0959   0.2447   1.0001
  12.000   1.8829   0.03269   0.02540  -0.0877   0.2371   1.0001
  13.000   1.9369   0.03618   0.02885  -0.0823   0.2296   1.0001
  14.000   1.9312   0.04394   0.03715  -0.0753   0.2226   1.0001
  15.000   1.9579   0.05096   0.04427  -0.0730   0.2157   1.0001
