  
       XFOIL         Version 6.97
  
 Calculated polar for: 000226                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1281   0.01242   0.00687  -0.2326   0.7794   0.3886
   3.000   1.2255   0.01261   0.00646  -0.2268   0.6145   0.4139
   4.000   1.2345   0.01833   0.01015  -0.2076   0.2810   0.4325
   5.000   1.3073   0.02109   0.01260  -0.2004   0.2190   0.4578
   6.000   1.3841   0.02370   0.01514  -0.1941   0.1847   0.4846
   7.000   1.4588   0.02662   0.01806  -0.1878   0.1606   0.5128
   8.000   1.5346   0.02957   0.02113  -0.1819   0.1420   0.5446
   9.000   1.6066   0.03291   0.02461  -0.1758   0.1270   0.5805
  10.000   1.6752   0.03662   0.02854  -0.1696   0.1146   0.6225
  11.000   1.7403   0.04081   0.03303  -0.1636   0.1042   0.6824
  12.000   1.7939   0.04516   0.03786  -0.1561   0.0957   1.0001
  13.000   1.8436   0.05079   0.04361  -0.1494   0.0883   1.0001
  14.000   1.8854   0.05722   0.05018  -0.1428   0.0818   1.0001
